,성별,골격근량,체지방량,BMI,체지방율,복부지방율,몸무게,나이,키,권장섭취량,탄수화물,단백질,지방,비타민A,티아민,리보플라빈,비타민C,칼슘,철분,알레르기
510,1,25.3,19.7,20.23268523,30.4,0.9,64.9,18,179.1,2700,228.39585,114.197925,16.91821111,850.0,1.3,1.7,110.0,900.0,15.0,
511,1,25.4,6.9,17.88906341,13.1,0.8,52.8,18,171.8,2700,209.0187,104.50935,15.48286667,850.0,1.3,1.7,110.0,900.0,15.0,
512,1,25.5,5.4,18.50191832,10.4,0.7,51.6,18,167.0,2700,205.9659,102.98295,15.25673333,850.0,1.3,1.7,110.0,900.0,15.0,
513,1,25.5,6.6,16.72087757,12.5,0.8,52.8,18,177.7,2700,210.65595,105.327975,15.60414444,850.0,1.3,1.7,110.0,900.0,15.0,13
514,1,25.6,5.4,18.17602041,10.5,0.8,51.3,18,168.0,2700,205.8132,102.9066,15.24542222,850.0,1.3,1.7,110.0,900.0,15.0,6
515,1,25.9,10.2,19.59625515,18.0,0.8,56.9,18,170.4,2700,214.5096,107.2548,15.8896,850.0,1.3,1.7,110.0,900.0,15.0,
516,1,25.0,6.5,18.43562305,12.7,0.8,51.6,18,167.3,2700,206.04915,103.024575,15.2629,850.0,1.3,1.7,110.0,900.0,15.0,
517,1,25.0,8.6,19.74844817,16.1,0.8,53.7,18,164.9,2700,208.39455,104.197275,15.43663333,850.0,1.3,1.7,110.0,900.0,15.0,
518,1,26.1,9.0,20.63251389,16.2,0.8,55.9,18,164.6,2700,211.4661,105.73305,15.66415556,850.0,1.3,1.7,110.0,900.0,15.0,
519,1,26.2,12.2,20.05509411,20.5,0.8,59.4,18,172.1,2700,218.56635,109.283175,16.1901,850.0,1.3,1.7,110.0,900.0,15.0,
520,1,26.2,5.0,18.353174600000003,9.6,0.8,51.8,18,168.0,2700,206.5302,103.2651,15.29853333,850.0,1.3,1.7,110.0,900.0,15.0,10
521,1,26.2,6.0,17.23915289,11.3,0.8,53.4,18,176.0,2700,211.0446,105.5223,15.63293333,850.0,1.3,1.7,110.0,900.0,15.0,
522,1,26.4,9.3,20.55909229,16.3,0.8,57.2,18,166.8,2700,213.9408,106.9704,15.84746667,850.0,1.3,1.7,110.0,900.0,15.0,
523,1,26.5,15.2,21.06154856,24.0,0.8,63.4,18,173.5,2700,224.69085,112.345425,16.64376667,850.0,1.3,1.7,110.0,900.0,15.0,
524,1,26.5,5.3,18.39954614,10.1,0.8,52.8,18,169.4,2700,208.3527,104.17635,15.43353333,850.0,1.3,1.7,110.0,900.0,15.0,
525,1,26.5,64.0,34.68800901,58.0,1.0,110.4,18,178.4,2700,293.4486,146.7243,21.73693333,850.0,1.3,1.7,110.0,900.0,15.0,"5,6"
526,1,26.7,12.0,19.05197378,19.9,0.8,60.5,18,178.2,2700,221.8365,110.91825,16.43233333,850.0,1.3,1.7,110.0,900.0,15.0,
527,1,26.9,10.5,19.77123108,17.8,0.8,58.9,18,172.6,2700,217.9881,108.99405,16.14726667,850.0,1.3,1.7,110.0,900.0,15.0,
528,1,26.9,4.9,18.87751242,9.2,0.8,52.9,18,167.4,2700,207.9411,103.97055,15.40304444,850.0,1.3,1.7,110.0,900.0,15.0,1
529,1,26.9,6.5,17.95918367,11.8,0.8,55.0,18,175.0,2700,213.0615,106.53075,15.78233333,850.0,1.3,1.7,110.0,900.0,15.0,
530,1,26.0,18.7,21.97590708,28.3,0.8,66.0,18,173.3,2700,228.36375,114.181875,16.91583333,850.0,1.3,1.7,110.0,900.0,15.0,
531,1,26.0,7.6,17.53443909,14.0,0.8,54.5,18,176.3,2700,212.70525,106.352625,15.75594444,850.0,1.3,1.7,110.0,900.0,15.0,
532,1,26.0,7.8,18.23440308,14.3,0.8,54.7,18,173.2,2700,212.1318,106.0659,15.71346667,850.0,1.3,1.7,110.0,900.0,15.0,
533,1,26.0,8.8,18.78777649,15.7,0.8,56.1,18,172.8,2700,214.0284,107.0142,15.85395556,850.0,1.3,1.7,110.0,900.0,15.0,
534,1,27.1,12.7,22.45211591,20.8,0.8,61.2,18,165.1,2700,219.20505,109.602525,16.23741111,850.0,1.3,1.7,110.0,900.0,15.0,
535,1,27.1,6.2,19.82659163,11.3,0.8,54.7,18,166.1,2700,210.16155,105.080775,15.56752222,850.0,1.3,1.7,110.0,900.0,15.0,12
536,1,27.1,9.9,18.78977849,16.8,0.8,58.8,18,176.9,2700,219.03795,109.518975,16.22503333,850.0,1.3,1.7,110.0,900.0,15.0,
537,1,27.3,15.7,23.28634722,24.3,0.8,64.4,18,166.3,2700,224.12685,112.063425,16.60198889,850.0,1.3,1.7,110.0,900.0,15.0,
538,1,27.3,7.7,17.41457355,13.5,0.8,56.8,18,180.6,2700,217.1967,108.59835,16.08864444,850.0,1.3,1.7,110.0,900.0,15.0,18
539,1,27.4,13.2,20.12175597,21.2,0.8,62.4,18,176.1,2700,223.97835,111.989175,16.59098889,850.0,1.3,1.7,110.0,900.0,15.0,11
540,1,27.4,7.8,18.91259882,13.8,0.8,56.8,18,173.3,2700,215.17095,107.585475,15.93858889,850.0,1.3,1.7,110.0,900.0,15.0,
541,1,27.4,9.1,19.96264477,15.7,0.8,58.1,18,170.6,2700,216.2859,108.14295,16.02117778,850.0,1.3,1.7,110.0,900.0,15.0,
542,1,27.5,5.7,18.154035500000003,10.4,0.8,54.9,18,173.9,2700,212.61285,106.306425,15.7491,850.0,1.3,1.7,110.0,900.0,15.0,8
543,1,27.5,9.4,19.54410797,15.9,0.8,58.9,18,173.6,2700,218.2656,109.1328,16.16782222,850.0,1.3,1.7,110.0,900.0,15.0,
544,1,27.7,5.2,19.41609977,9.5,0.8,54.8,18,168.0,2700,210.8322,105.4161,15.6172,850.0,1.3,1.7,110.0,900.0,15.0,
545,1,27.7,6.7,19.42405607,11.9,0.8,56.4,18,170.4,2700,213.7926,106.8963,15.83648889,850.0,1.3,1.7,110.0,900.0,15.0,
546,1,27.8,10.9,21.83656639,17.9,0.8,60.9,18,167.0,2700,219.3021,109.65105,16.2446,850.0,1.3,1.7,110.0,900.0,15.0,
547,1,27.8,6.2,19.81756476,11.1,0.8,55.8,18,167.8,2700,212.2107,106.10535,15.71931111,850.0,1.3,1.7,110.0,900.0,15.0,
548,1,27.9,9.5,20.32436317,16.0,0.8,59.5,18,171.1,2700,218.43225,109.216125,16.18016667,850.0,1.3,1.7,110.0,900.0,15.0,
549,1,27.0,5.3,18.18550568,9.8,0.8,53.8,18,172.0,2700,210.5082,105.2541,15.5932,850.0,1.3,1.7,110.0,900.0,15.0,"18,1"
550,1,27.0,6.8,17.32155676,12.2,0.7,55.5,18,179.0,2700,214.8885,107.44425,15.91766667,850.0,1.3,1.7,110.0,900.0,15.0,
551,1,27.0,7.7,19.08542118,13.7,0.8,56.2,18,171.6,2700,213.8388,106.9194,15.83991111,850.0,1.3,1.7,110.0,900.0,15.0,
552,1,28.1,11.8,22.39076789,19.1,0.8,61.7,18,166.0,2700,220.1718,110.0859,16.30902222,850.0,1.3,1.7,110.0,900.0,15.0,
553,1,28.1,13.7,23.31567251,21.6,0.8,63.4,18,164.9,2700,222.30435,111.152175,16.46698889,850.0,1.3,1.7,110.0,900.0,15.0,
554,1,28.1,17.4,25.94270249,25.5,0.9,68.0,18,161.9,2700,228.06825,114.034125,16.89394444,850.0,1.3,1.7,110.0,900.0,15.0,
555,1,28.2,11.7,21.54783429,18.8,0.8,62.2,18,169.9,2700,221.97105,110.985525,16.4423,850.0,1.3,1.7,110.0,900.0,15.0,"12,10"
556,1,28.2,11.7,22.45501709,18.7,0.9,62.4,18,166.7,2700,221.36985,110.684925,16.39776667,850.0,1.3,1.7,110.0,900.0,15.0,
557,1,28.2,16.4,22.60226514,24.4,0.8,67.1,18,172.3,2700,229.66365,114.831825,17.01212222,850.0,1.3,1.7,110.0,900.0,15.0,
558,1,28.2,5.9,18.77777407,10.5,0.8,56.2,18,173.0,2700,214.2273,107.11365,15.86868889,850.0,1.3,1.7,110.0,900.0,15.0,
559,1,28.3,3.9,19.22639649,7.1,0.8,54.2,18,167.9,2700,209.94405,104.972025,15.55141111,850.0,1.3,1.7,110.0,900.0,15.0,
560,1,28.3,5.4,18.85148269,9.7,0.8,55.9,18,172.2,2700,213.5751,106.78755,15.82037778,850.0,1.3,1.7,110.0,900.0,15.0,
561,1,28.3,6.0,19.52743605,10.6,0.8,56.9,18,170.7,2700,214.59285,107.296425,15.89576667,850.0,1.3,1.7,110.0,900.0,15.0,
562,1,28.4,14.0,21.835853600000004,21.6,0.9,64.9,18,172.4,2700,226.5366,113.2683,16.78048889,850.0,1.3,1.7,110.0,900.0,15.0,2
563,1,28.4,6.8,19.75719681,11.8,0.8,57.3,18,170.3,2700,215.05545,107.527725,15.93003333,850.0,1.3,1.7,110.0,900.0,15.0,
564,1,28.4,9.1,20.29766509,15.2,0.8,59.7,18,171.5,2700,218.83005,109.415025,16.20963333,850.0,1.3,1.7,110.0,900.0,15.0,
565,1,28.4,9.0,20.42000767,15.0,0.8,60.2,18,171.7,2700,219.60255,109.801275,16.26685556,850.0,1.3,1.7,110.0,900.0,15.0,
566,1,28.5,10.8,20.53895695,17.5,0.8,61.4,18,172.9,2700,221.65635,110.828175,16.41898889,850.0,1.3,1.7,110.0,900.0,15.0,14
567,1,28.5,5.6,19.74712397,9.9,0.8,56.0,18,168.4,2700,212.66400000000002,106.33200000000001,15.75288889,850.0,1.3,1.7,110.0,900.0,15.0,
568,1,28.6,9.5,21.15250854,15.6,0.8,60.7,18,169.4,2700,219.6813,109.84065,16.27268889,850.0,1.3,1.7,110.0,900.0,15.0,
569,1,28.7,3.0,18.27308301,5.4,0.8,54.5,18,172.7,2700,211.70625,105.853125,15.68194444,850.0,1.3,1.7,110.0,900.0,15.0,"11,17"
570,1,28.7,5.6,18.78473904,9.8,0.8,57.2,18,174.5,2700,216.07755,108.038775,16.00574444,850.0,1.3,1.7,110.0,900.0,15.0,
571,1,28.7,6.2,19.60703271,10.7,0.8,57.4,18,171.1,2700,215.42085,107.710425,15.9571,850.0,1.3,1.7,110.0,900.0,15.0,
572,1,28.8,14.6,23.55981288,22.1,0.9,66.1,18,167.5,2700,226.89765,113.448825,16.80723333,850.0,1.3,1.7,110.0,900.0,15.0,
573,1,28.8,3.3,18.542064,6.0,0.8,54.6,18,171.6,2700,211.5444,105.7722,15.66995556,850.0,1.3,1.7,110.0,900.0,15.0,
574,1,28.9,13.8,21.97857593,21.1,0.8,65.4,18,172.5,2700,227.28135,113.640675,16.83565556,850.0,1.3,1.7,110.0,900.0,15.0,
575,1,28.9,15.4,23.590760600000003,22.9,0.9,66.9,18,168.4,2700,228.2946,114.1473,16.91071111,850.0,1.3,1.7,110.0,900.0,15.0,
576,1,28.9,6.5,19.51432217,11.2,0.8,58.0,18,172.4,2700,216.642,108.321,16.04755556,850.0,1.3,1.7,110.0,900.0,15.0,
577,1,28.9,7.6,18.91688157,12.8,0.8,59.6,18,177.5,2700,220.35165,110.175825,16.32234444,850.0,1.3,1.7,110.0,900.0,15.0,
578,1,28.9,8.4,19.12767055,13.8,0.8,60.4,18,177.7,2700,221.55435,110.777175,16.41143333,850.0,1.3,1.7,110.0,900.0,15.0,10
579,1,28.0,7.8,19.52530981,13.4,0.8,58.1,18,172.5,2700,216.81315,108.406575,16.06023333,850.0,1.3,1.7,110.0,900.0,15.0,
580,1,29.1,6.1,19.03673469,10.4,0.8,58.3,18,175.0,2700,217.7937,108.89685,16.13286667,850.0,1.3,1.7,110.0,900.0,15.0,
581,1,29.1,6.8,20.34336146,11.5,0.8,59.0,18,170.3,2700,217.49325,108.746625,16.11061111,850.0,1.3,1.7,110.0,900.0,15.0,
582,1,29.3,8.8,21.55517791,14.4,0.8,61.2,18,168.5,2700,220.14855,110.074275,16.3073,850.0,1.3,1.7,110.0,900.0,15.0,
583,1,29.5,8.2,19.87977439,13.4,0.8,61.3,18,175.6,2700,222.2622,111.1311,16.46386667,850.0,1.3,1.7,110.0,900.0,15.0,
584,1,29.6,12.6,23.60399733,19.3,0.8,65.2,18,166.2,2700,225.2463,112.62315,16.68491111,850.0,1.3,1.7,110.0,900.0,15.0,10
585,1,29.6,4.8,17.39219921,8.3,0.8,57.8,18,182.3,2700,219.10245,109.551225,16.22981111,850.0,1.3,1.7,110.0,900.0,15.0,"14,3"
586,1,29.6,6.1,19.50020347,10.4,0.8,58.7,18,173.5,2700,217.95105,108.975525,16.14452222,850.0,1.3,1.7,110.0,900.0,15.0,"9,14"
587,1,29.6,9.7,21.23114032,15.6,0.8,62.3,18,171.3,2700,222.50295,111.251475,16.4817,850.0,1.3,1.7,110.0,900.0,15.0,
588,1,29.7,30.5,32.41428169,36.6,1.0,83.5,18,160.5,2700,249.90675,124.953375,18.51161111,850.0,1.3,1.7,110.0,900.0,15.0,
589,1,29.7,6.4,18.60104485,10.7,0.8,59.4,18,178.7,2700,220.39785,110.198925,16.32576667,850.0,1.3,1.7,110.0,900.0,15.0,
590,1,29.7,6.8,19.85742038,11.4,0.8,59.5,18,173.1,2700,218.98725,109.493625,16.22127778,850.0,1.3,1.7,110.0,900.0,15.0,
591,1,29.7,6.0,20.51748888,10.2,0.8,58.6,18,169.0,2700,216.5589,108.27945,16.0414,850.0,1.3,1.7,110.0,900.0,15.0,
592,1,29.8,10.3,20.33259919,16.2,0.8,63.7,18,177.0,2700,226.0923,113.04615,16.74757778,850.0,1.3,1.7,110.0,900.0,15.0,
593,1,29.8,10.5,21.71696061,16.5,0.8,63.8,18,171.4,2700,224.6817,112.34085,16.64308889,850.0,1.3,1.7,110.0,900.0,15.0,
594,1,29.8,17.1,24.06972894,24.3,0.9,70.3,18,170.9,2700,233.86395,116.931975,17.32325556,850.0,1.3,1.7,110.0,900.0,15.0,
595,1,29.8,3.4,18.44897959,6.0,0.8,56.5,18,175.0,2700,215.2125,107.60625,15.94166667,850.0,1.3,1.7,110.0,900.0,15.0,
596,1,29.8,9.7,21.28364882,15.5,0.9,62.6,18,171.5,2700,222.98865,111.494325,16.51767778,850.0,1.3,1.7,110.0,900.0,15.0,
597,1,29.9,1.6,18.05523433,3.0,0.8,54.1,18,173.1,2700,211.24365,105.621825,15.64767778,850.0,1.3,1.7,110.0,900.0,15.0,
598,1,29.9,26.9,30.82412826,33.7,0.9,79.8,18,160.9,2700,244.71195,122.355975,18.12681111,850.0,1.3,1.7,110.0,900.0,15.0,
599,1,29.9,7.9,19.82179752,12.9,0.8,61.4,18,176.0,2700,222.5166,111.2583,16.48271111,850.0,1.3,1.7,110.0,900.0,15.0,
600,1,29.9,9.5,22.33855642,15.3,0.8,62.3,18,167.0,2700,221.3097,110.65485,16.39331111,850.0,1.3,1.7,110.0,900.0,15.0,
601,1,29.0,6.6,18.32027714,11.3,0.8,58.7,18,179.0,2700,219.4773,109.73865,16.25757778,850.0,1.3,1.7,110.0,900.0,15.0,
602,1,29.0,8.8,19.18949628,14.5,0.8,60.8,18,178.0,2700,222.2112,111.1056,16.46008889,850.0,1.3,1.7,110.0,900.0,15.0,
603,1,30.1,6.0,20.06794675,10.0,0.8,59.3,18,171.9,2700,218.36745,109.183725,16.17536667,850.0,1.3,1.7,110.0,900.0,15.0,
604,1,30.1,7.5,22.35751702,12.4,0.8,60.5,18,164.5,2700,218.03475,109.017375,16.15072222,850.0,1.3,1.7,110.0,900.0,15.0,
605,1,30.1,8.3,21.51319147,13.4,0.8,62.1,18,169.9,2700,221.82765,110.913825,16.43167778,850.0,1.3,1.7,110.0,900.0,15.0,
606,1,30.1,9.9,22.00692042,15.6,0.8,63.6,18,170.0,2700,224.0064,112.0032,16.59306667,850.0,1.3,1.7,110.0,900.0,15.0,
607,1,30.2,12.2,22.92973743,18.5,0.8,65.8,18,169.4,2700,226.9947,113.49735,16.81442222,850.0,1.3,1.7,110.0,900.0,15.0,
608,1,30.4,15.3,25.37510099,22.1,0.9,69.0,18,164.9,2700,230.33475,115.167375,17.06183333,850.0,1.3,1.7,110.0,900.0,15.0,
609,1,30.4,15.0,24.30876565,21.7,0.8,69.1,18,168.6,2700,231.5049,115.75245,17.14851111,850.0,1.3,1.7,110.0,900.0,15.0,
610,1,30.5,16.3,24.9900676,23.1,0.9,70.7,18,168.2,2700,233.6883,116.84415,17.31024444,850.0,1.3,1.7,110.0,900.0,15.0,"18,17"
611,1,30.5,6.0,19.84047596,10.1,0.8,60.0,18,173.9,2700,219.92625,109.963125,16.29083333,850.0,1.3,1.7,110.0,900.0,15.0,
612,1,30.5,8.5,22.21360546,13.6,0.9,62.1,18,167.2,2700,221.0784,110.5392,16.37617778,850.0,1.3,1.7,110.0,900.0,15.0,
613,1,30.6,6.6,20.97384778,10.8,0.8,60.9,18,170.4,2700,220.2456,110.1228,16.31448889,850.0,1.3,1.7,110.0,900.0,15.0,
614,1,30.7,7.3,21.205368300000004,11.8,0.8,61.5,18,170.3,2700,221.07825,110.539125,16.37616667,850.0,1.3,1.7,110.0,900.0,15.0,
615,1,30.8,10.3,21.14455612,15.8,0.8,65.2,18,175.6,2700,227.8548,113.9274,16.87813333,850.0,1.3,1.7,110.0,900.0,15.0,
616,1,30.8,11.4,23.14633531,17.1,0.8,66.5,18,169.5,2700,228.02625,114.013125,16.89083333,850.0,1.3,1.7,110.0,900.0,15.0,
617,1,30.8,7.7,20.73865446,12.3,0.8,62.5,18,173.6,2700,223.428,111.714,16.55022222,850.0,1.3,1.7,110.0,900.0,15.0,13
618,1,30.9,13.5,20.09547389,19.5,0.8,69.0,18,185.3,2700,235.99575,117.997875,17.48116667,850.0,1.3,1.7,110.0,900.0,15.0,
619,1,30.9,14.9,25.483520600000002,21.4,0.8,69.8,18,165.5,2700,231.64845,115.824225,17.15914444,850.0,1.3,1.7,110.0,900.0,15.0,
620,1,30.9,20.9,27.19495423,27.7,0.9,75.3,18,166.4,2700,239.7852,119.8926,17.76186667,850.0,1.3,1.7,110.0,900.0,15.0,
621,1,30.9,5.6,20.33186305,9.3,0.8,60.5,18,172.5,2700,220.25475,110.127375,16.31516667,850.0,1.3,1.7,110.0,900.0,15.0,2
622,1,30.9,9.5,22.26689475,14.8,0.9,64.2,18,169.8,2700,224.8113,112.40565,16.65268889,850.0,1.3,1.7,110.0,900.0,15.0,5
623,1,30.0,11.9,21.98777588,18.3,0.9,65.2,18,172.2,2700,226.9113,113.45565,16.80824444,850.0,1.3,1.7,110.0,900.0,15.0,
624,1,30.0,2.3,19.11245624,4.1,0.8,55.3,18,170.1,2700,212.13195,106.065975,15.71347778,850.0,1.3,1.7,110.0,900.0,15.0,
625,1,31.1,18.8,24.46613739,25.2,0.9,74.5,18,174.5,2700,240.88575,120.442875,17.84338889,850.0,1.3,1.7,110.0,900.0,15.0,11
626,1,31.1,4.9,18.23451274,8.1,0.8,60.4,18,182.0,2700,222.7476,111.3738,16.49982222,850.0,1.3,1.7,110.0,900.0,15.0,13
627,1,31.1,8.4,20.77624893,13.3,0.8,63.7,18,175.1,2700,225.56505,112.782525,16.70852222,850.0,1.3,1.7,110.0,900.0,15.0,
628,1,31.2,10.0,22.03893997,15.4,0.8,65.2,18,172.0,2700,226.8558,113.4279,16.80413333,850.0,1.3,1.7,110.0,900.0,15.0,
629,1,31.2,24.4,25.11773744,30.4,0.9,80.3,18,178.8,2700,250.3962,125.1981,18.54786667,850.0,1.3,1.7,110.0,900.0,15.0,
630,1,31.2,5.4,19.72008543,8.9,0.8,60.6,18,175.3,2700,221.17515,110.587575,16.38334444,850.0,1.3,1.7,110.0,900.0,15.0,
631,1,31.2,6.3,20.62971536,10.3,0.8,61.6,18,172.8,2700,221.9154,110.9577,16.43817778,850.0,1.3,1.7,110.0,900.0,15.0,
632,1,31.4,12.1,23.88661632,17.8,0.9,67.9,18,168.6,2700,229.7841,114.89205,17.02104444,850.0,1.3,1.7,110.0,900.0,15.0,
633,1,31.4,18.3,25.21371954,24.7,0.9,73.9,18,171.2,2700,239.1096,119.5548,17.71182222,850.0,1.3,1.7,110.0,900.0,15.0,
634,1,31.5,10.1,20.57712153,15.2,0.8,66.3,18,179.5,2700,230.51445,115.257225,17.07514444,850.0,1.3,1.7,110.0,900.0,15.0,
635,1,31.5,11.8,22.41973783,17.4,0.8,67.8,18,173.9,2700,231.11145,115.555725,17.11936667,850.0,1.3,1.7,110.0,900.0,15.0,
636,1,31.6,10.0,22.42130411,15.1,0.8,66.1,18,171.7,2700,228.06315,114.031575,16.89356667,850.0,1.3,1.7,110.0,900.0,15.0,18
637,1,31.6,15.9,24.80727973,22.1,0.9,72.2,18,170.6,2700,236.5053,118.25265,17.51891111,850.0,1.3,1.7,110.0,900.0,15.0,
638,1,31.6,5.8,18.77940529,9.3,0.8,62.0,18,181.7,2700,224.95875,112.479375,16.66361111,850.0,1.3,1.7,110.0,900.0,15.0,
639,1,31.7,26.5,30.52474783,32.2,0.9,82.4,18,164.3,2700,249.38385,124.691925,18.47287778,850.0,1.3,1.7,110.0,900.0,15.0,
640,1,31.7,5.6,20.15813295,9.0,0.8,62.3,18,175.8,2700,223.7517,111.87585,16.5742,850.0,1.3,1.7,110.0,900.0,15.0,
641,1,31.8,4.8,18.93219326,7.9,0.8,61.0,18,179.5,2700,222.91425,111.457125,16.51216667,850.0,1.3,1.7,110.0,900.0,15.0,8
642,1,31.9,11.4,23.80765917,16.7,0.8,68.4,18,169.5,2700,230.75085,115.375425,17.09265556,850.0,1.3,1.7,110.0,900.0,15.0,
643,1,31.9,7.6,19.88975836,11.9,0.8,63.8,18,179.1,2700,226.81845,113.409225,16.80136667,850.0,1.3,1.7,110.0,900.0,15.0,
644,1,31.9,9.6,21.70753935,14.6,0.8,66.1,18,174.5,2700,228.84015,114.420075,16.95112222,850.0,1.3,1.7,110.0,900.0,15.0,
645,1,31.0,10.5,21.23359388,16.1,0.8,65.4,18,175.5,2700,228.11385,114.056925,16.89732222,850.0,1.3,1.7,110.0,900.0,15.0,
646,1,31.0,20.5,26.51756648,27.2,0.9,75.2,18,168.4,2700,240.1968,120.0984,17.79235556,850.0,1.3,1.7,110.0,900.0,15.0,5
647,1,32.1,11.7,21.74894489,17.0,0.9,68.6,18,177.6,2700,233.2854,116.6427,17.2804,850.0,1.3,1.7,110.0,900.0,15.0,
648,1,32.1,15.7,24.1516725,21.7,0.9,72.2,18,172.9,2700,237.14355,118.571775,17.56618889,850.0,1.3,1.7,110.0,900.0,15.0,
649,1,32.1,16.3,21.6449198,22.1,0.9,73.6,18,184.4,2700,242.3424,121.1712,17.95128889,850.0,1.3,1.7,110.0,900.0,15.0,
650,1,32.1,8.4,20.34892794,13.0,0.8,65.2,18,179.0,2700,228.7983,114.39915,16.94802222,850.0,1.3,1.7,110.0,900.0,15.0,10
651,1,32.2,32.0,28.860531400000003,35.7,0.9,89.5,18,176.1,2700,262.83975,131.419875,19.46961111,850.0,1.3,1.7,110.0,900.0,15.0,"2,8"
652,1,32.2,7.7,20.92791607,11.9,0.8,64.9,18,176.1,2700,227.56335,113.781675,16.85654444,850.0,1.3,1.7,110.0,900.0,15.0,
653,1,32.3,13.5,24.09376599,19.1,0.8,70.7,18,171.3,2700,234.54855,117.274275,17.37396667,850.0,1.3,1.7,110.0,900.0,15.0,
654,1,32.3,18.8,26.52256768,24.7,0.9,76.2,18,169.5,2700,241.93605,120.968025,17.92118889,850.0,1.3,1.7,110.0,900.0,15.0,
655,1,32.4,16.9,25.73893654,22.9,0.9,73.6,18,169.1,2700,238.09665,119.048325,17.63678889,850.0,1.3,1.7,110.0,900.0,15.0,
656,1,32.4,4.6,18.72571368,7.4,0.8,62.3,18,182.4,2700,225.5832,112.7916,16.70986667,850.0,1.3,1.7,110.0,900.0,15.0,
657,1,32.4,7.9,22.96726439,12.2,0.8,64.9,18,168.1,2700,225.34335,112.671675,16.6921,850.0,1.3,1.7,110.0,900.0,15.0,
658,1,32.4,8.5,23.41724215,13.0,0.9,65.7,18,167.5,2700,226.32405,113.162025,16.76474444,850.0,1.3,1.7,110.0,900.0,15.0,
659,1,32.5,10.4,24.31066012,15.4,0.9,67.8,18,167.0,2700,229.1967,114.59835,16.97753333,850.0,1.3,1.7,110.0,900.0,15.0,
660,1,32.5,14.9,22.82855505,20.4,0.9,72.9,18,178.7,2700,239.75685,119.878425,17.75976667,850.0,1.3,1.7,110.0,900.0,15.0,
661,1,32.5,7.0,21.12329811,11.0,0.8,64.1,18,174.2,2700,225.8889,112.94445,16.73251111,850.0,1.3,1.7,110.0,900.0,15.0,
662,1,32.7,18.0,25.57049111,23.7,0.9,76.0,18,172.4,2700,242.454,121.227,17.95955556,850.0,1.3,1.7,110.0,900.0,15.0,
663,1,32.8,23.1,28.90621519,28.5,0.9,81.1,18,167.5,2700,248.40765,124.203825,18.40056667,850.0,1.3,1.7,110.0,900.0,15.0,
664,1,33.2,15.2,26.19737135,20.6,0.9,73.5,18,167.5,2700,237.50925,118.754625,17.59327778,850.0,1.3,1.7,110.0,900.0,15.0,
665,1,33.2,4.2,18.94539313,6.7,0.8,63.1,18,182.5,2700,226.75815,113.379075,16.7969,850.0,1.3,1.7,110.0,900.0,15.0,
666,1,33.5,3.4,19.15038374,5.4,0.8,62.6,18,180.8,2700,225.5694,112.7847,16.70884444,850.0,1.3,1.7,110.0,900.0,15.0,
667,1,33.6,18.6,25.18078512,23.9,0.9,78.0,18,176.0,2700,246.321,123.1605,18.246,850.0,1.3,1.7,110.0,900.0,15.0,
668,1,33.7,14.1,22.87037037,19.1,0.8,74.1,18,180.0,2700,241.8384,120.9192,17.91395556,850.0,1.3,1.7,110.0,900.0,15.0,
669,1,33.8,10.9,22.19577678,15.4,0.8,70.8,18,178.6,2700,236.7177,118.35885,17.53464444,850.0,1.3,1.7,110.0,900.0,15.0,
670,1,33.9,15.2,24.0765558,20.1,0.9,75.6,18,177.2,2700,243.2124,121.6062,18.01573333,850.0,1.3,1.7,110.0,900.0,15.0,
671,1,33.9,8.5,25.33800488,12.4,0.9,67.9,18,163.7,2700,228.42435,114.212175,16.92032222,850.0,1.3,1.7,110.0,900.0,15.0,
672,1,33.9,8.6,21.69280518,12.5,0.8,68.5,18,177.7,2700,233.16975,116.584875,17.27183333,850.0,1.3,1.7,110.0,900.0,15.0,
673,1,33.0,11.3,23.11461256,16.3,0.9,69.5,18,173.4,2700,233.4105,116.70525,17.28966667,850.0,1.3,1.7,110.0,900.0,15.0,
674,1,33.0,12.2,22.54788559,17.3,0.8,70.8,18,177.2,2700,236.3292,118.1646,17.50586667,850.0,1.3,1.7,110.0,900.0,15.0,9
675,1,33.0,9.7,23.01214805,14.3,0.8,68.0,18,171.9,2700,230.84325,115.421625,17.0995,850.0,1.3,1.7,110.0,900.0,15.0,
676,1,34.3,11.9,22.4691358,16.4,0.9,72.8,18,180.0,2700,239.9742,119.9871,17.77586667,850.0,1.3,1.7,110.0,900.0,15.0,
677,1,34.3,13.6,24.2661369,18.3,0.9,74.4,18,175.1,2700,240.90885,120.454425,17.8451,850.0,1.3,1.7,110.0,900.0,15.0,
678,1,34.3,16.4,26.63036223,21.4,0.9,76.6,18,169.6,2700,242.5374,121.2687,17.96573333,850.0,1.3,1.7,110.0,900.0,15.0,
679,1,34.3,18.4,26.47891646,23.4,0.9,78.7,18,172.4,2700,246.3258,123.1629,18.24635556,850.0,1.3,1.7,110.0,900.0,15.0,
680,1,34.3,18.5,27.84863946,23.6,0.9,78.6,18,168.0,2700,244.9614,122.4807,18.14528889,850.0,1.3,1.7,110.0,900.0,15.0,
681,1,34.3,7.6,21.68553689,11.1,0.8,68.4,18,177.6,2700,232.9986,116.4993,17.25915556,850.0,1.3,1.7,110.0,900.0,15.0,
682,1,34.4,12.5,24.33998193,17.1,0.9,73.1,18,173.3,2700,238.54515,119.272575,17.67001111,850.0,1.3,1.7,110.0,900.0,15.0,
