,칼로리(Kcal),탄수화물(g),단백질(g),지방(g),비타민A(mg),티아민(mg),리보플라빈(mg),비타민C(mg),칼슘(mg),철분(mg)
187,18.0,793.2,439.0,6678.000000000001,18.099999999999998,13.300000000000002,791.4,4873.5,126.5,규칙규칙규칙규칙규칙규칙규칙
188,14.0,872.2,482.2000000000001,7212.6,15.100000000000001,13.2,969.3,4976.2,134.29999999999998,규칙규칙규칙규칙규칙규칙규칙
189,15.0,762.1999999999999,504.90000000000003,7012.199999999999,16.4,14.2,869.1,5583.999999999999,141.39999999999998,규칙규칙규칙규칙규칙규칙규칙
190,14.0,883.7,420.30000000000007,7974.6,14.0,13.6,1068.5,6828.5,129.0,규칙규칙규칙규칙규칙규칙규칙
191,16.0,868.1999999999999,478.70000000000005,5790.9,18.6,17.7,1066.1,5824.9,254.80000000000004,규칙규칙규칙규칙규칙규칙규칙
192,16.0,819.0,484.30000000000007,8096.199999999999,14.2,10.1,792.8000000000001,6208.0,160.70000000000002,규칙규칙규칙규칙규칙규칙규칙
193,19.0,752.6,448.19999999999993,7878.799999999999,78.1,74.9,916.0,5346.9,152.8,규칙규칙규칙규칙규칙규칙규칙
194,16.0,758.3,549.9000000000001,7519.299999999999,46.2,13.999999999999998,993.3999999999999,5170.5,132.9,규칙규칙규칙규칙규칙규칙규칙
195,17.0,751.5,464.9,7784.299999999999,134.5,131.6,882.0,5131.699999999999,147.2,규칙규칙규칙규칙규칙규칙규칙
196,18.0,788.9000000000001,447.6,7041.700000000001,19.700000000000003,14.5,741.8,5151.400000000001,146.9,규칙규칙규칙규칙규칙규칙규칙
197,17.0,748.6999999999999,349.1,7334.099999999999,15.399999999999999,13.600000000000003,908.5,6046.299999999999,139.2,규칙규칙규칙규칙규칙규칙규칙
198,19.0,782.3000000000001,471.09999999999997,7619.4,11.799999999999999,13.0,681.5000000000001,6255.499999999998,146.90000000000003,규칙규칙규칙규칙규칙규칙규칙
199,20.0,754.3,482.59999999999997,7704.099999999999,99.90000000000002,91.79999999999998,1138.3,4694.299999999999,126.99999999999999,규칙규칙규칙규칙규칙규칙규칙
200,17.0,779.0,443.8,8296.0,14.100000000000001,11.0,914.9999999999999,4878.9,136.6,규칙규칙규칙규칙규칙규칙규칙
201,16.0,788.0999999999999,491.5,6219.8,20.200000000000003,12.7,894.5000000000001,6365.099999999999,127.3,규칙규칙규칙규칙규칙규칙규칙
202,20.0,804.0,466.5,7994.300000000001,16.5,13.5,908.3,5577.7,237.1,규칙규칙규칙규칙규칙규칙규칙
203,15.0,778.6,475.79999999999995,7013.0,17.4,11.299999999999999,816.3,5788.5,124.1,규칙규칙규칙규칙규칙규칙규칙
204,20.0,855.9000000000001,581.8,8318.5,17.500000000000004,13.200000000000001,882.4000000000001,6889.9,161.7,규칙규칙규칙규칙규칙규칙규칙
205,18.0,840.3,819.8,6261.699999999999,16.0,12.399999999999999,895.4000000000001,7210.800000000001,161.3,규칙규칙규칙규칙규칙규칙규칙
206,20.0,801.0999999999999,481.6,7918.1,15.700000000000001,13.200000000000003,1004.2,7832.500000000001,143.4,규칙규칙규칙규칙규칙규칙규칙
207,15.0,857.4,471.4,6781.599999999999,18.1,31.599999999999994,834.9,6185.799999999999,201.0,규칙규칙규칙규칙규칙규칙규칙
208,20.0,827.2,437.3,11306.9,15.8,18.8,1060.5,5902.300000000001,183.4,규칙규칙규칙규칙규칙규칙규칙
209,20.0,810.5999999999999,540.2,7042.799999999999,14.400000000000002,10.799999999999999,854.0,6601.6,144.39999999999998,규칙규칙규칙규칙규칙규칙규칙
210,17.0,827.3000000000001,508.0,7768.299999999999,16.9,12.3,900.7,5641.000000000001,134.70000000000002,규칙규칙규칙규칙규칙규칙규칙
211,17.0,724.8000000000001,403.99999999999994,7681.899999999999,14.0,11.600000000000001,963.1,4936.5,117.70000000000002,규칙규칙규칙규칙규칙규칙규칙
212,17.0,802.3,512.3,6055.6,15.5,11.4,1048.0000000000002,7275.4000000000015,161.0,규칙규칙규칙규칙규칙규칙규칙
213,17.0,818.5,487.6,8628.199999999999,20.8,14.200000000000001,1214.4,5317.3,135.7,규칙규칙규칙규칙규칙규칙규칙
214,16.0,785.2,505.0,7967.999999999999,98.4,95.30000000000004,1062.3,5422.2,135.5,규칙규칙규칙규칙규칙규칙규칙
215,16.0,706.5,386.9,7504.400000000001,19.3,22.2,850.1000000000001,5257.0,127.19999999999999,규칙규칙규칙규칙규칙규칙규칙
216,18.0,841.5999999999999,522.6,7654.700000000001,17.0,12.4,1064.3000000000002,6421.5,135.6,규칙규칙규칙규칙규칙규칙규칙
217,19.0,762.0,501.30000000000007,8114.0999999999985,17.599999999999998,11.8,740.1,4891.7,135.0,규칙규칙규칙규칙규칙규칙규칙
218,17.0,854.8,461.20000000000005,9353.9,17.5,14.8,1337.9999999999998,6896.2,147.7,규칙규칙규칙규칙규칙규칙규칙
219,19.0,752.1,543.6,6845.700000000001,14.100000000000001,10.200000000000001,860.5,4793.5,124.80000000000001,규칙규칙규칙규칙규칙규칙규칙
220,19.0,868.9,480.8,7686.200000000001,16.2,12.5,1041.5,6719.499999999999,154.9,규칙규칙규칙규칙규칙규칙규칙
221,16.0,699.0,486.9,8060.8,14.799999999999999,12.6,870.2,5833.3,172.0,규칙규칙규칙규칙규칙규칙규칙
222,16.0,795.7,467.1,5344.299999999999,19.2,18.6,843.5999999999999,5051.9,129.0,규칙규칙규칙규칙규칙규칙규칙
223,18.0,887.8,473.8,6754.6,69.4,12.7,1060.8,7784.299999999999,155.0,규칙규칙규칙규칙규칙규칙규칙
224,18.0,782.8,429.59999999999997,6837.099999999999,17.500000000000004,12.600000000000001,761.5,5295.599999999999,213.20000000000005,규칙규칙규칙규칙규칙규칙규칙
225,18.0,801.6000000000001,498.30000000000007,7458.599999999999,18.400000000000002,13.299999999999999,991.1,4731.099999999999,128.4,규칙규칙규칙규칙규칙규칙규칙
226,16.0,808.5,443.69999999999993,9526.4,38.4,14.5,1078.5,6405.0,172.99999999999997,규칙규칙규칙규칙규칙규칙규칙
227,19.0,848.5,436.8,7492.099999999999,17.7,12.2,842.5,5560.900000000001,149.1,규칙규칙규칙규칙규칙규칙규칙
228,17.0,747.1,451.59999999999997,8660.7,13.2,11.7,899.9,5383.299999999999,159.29999999999998,규칙규칙규칙규칙규칙규칙규칙
229,16.0,792.5999999999999,484.5,7622.000000000001,19.7,12.2,1064.6000000000001,6599.599999999999,158.0,규칙규칙규칙규칙규칙규칙규칙
230,19.0,686.0,464.7,5030.800000000001,13.399999999999999,8.5,711.0,4510.099999999999,131.1,규칙규칙규칙규칙규칙규칙규칙
231,16.0,830.4,415.0,8262.7,17.2,13.200000000000001,985.4000000000001,6947.9,151.39999999999998,규칙규칙규칙규칙규칙규칙규칙
232,15.0,820.0,507.9,5997.6,16.200000000000003,12.7,941.6999999999999,7041.0,138.70000000000002,규칙규칙규칙규칙규칙규칙규칙
233,20.0,832.7,423.20000000000005,7009.299999999999,43.6,29.8,1237.6999999999998,6326.3,151.9,규칙규칙규칙규칙규칙규칙규칙
234,19.0,830.0,476.59999999999997,6201.2,14.8,13.2,820.7000000000002,6435.6,142.0,규칙규칙규칙규칙규칙규칙규칙
235,20.0,841.4000000000001,411.6,9945.500000000002,18.400000000000002,14.500000000000002,1024.1,6772.6,182.4,규칙규칙규칙규칙규칙규칙규칙
236,14.0,743.2,466.40000000000003,7893.599999999999,15.0,12.899999999999999,867.4,5757.9,140.1,규칙규칙규칙규칙규칙규칙규칙
237,18.0,895.5999999999999,568.1999999999999,7732.8,15.7,13.0,1413.8,6096.6,163.4,규칙규칙규칙규칙규칙규칙규칙
238,16.0,829.0999999999999,450.2,8126.400000000001,18.400000000000002,12.8,1187.2,5713.0,136.9,규칙규칙규칙규칙규칙규칙규칙
239,17.0,760.2,464.4,6437.100000000001,17.9,11.4,950.1000000000001,6226.4,246.09999999999997,규칙규칙규칙규칙규칙규칙규칙
240,16.0,818.5999999999999,473.59999999999997,7416.5,16.9,11.2,888.8999999999999,5363.4,228.00000000000003,규칙규칙규칙규칙규칙규칙규칙
241,17.0,773.2,533.1999999999999,6671.0,14.700000000000001,10.8,952.4,4952.399999999999,123.5,규칙규칙규칙규칙규칙규칙규칙
242,16.0,806.3,494.70000000000005,12738.9,15.0,12.6,1580.0,5792.0,123.30000000000001,규칙규칙규칙규칙규칙규칙규칙
243,18.0,898.6000000000001,520.1,7549.900000000001,16.1,13.1,1165.8000000000002,6997.0,146.8,규칙규칙규칙규칙규칙규칙규칙
244,16.0,747.4,421.6000000000001,6415.299999999999,13.899999999999999,11.6,911.7,6726.299999999999,208.1,규칙규칙규칙규칙규칙규칙규칙
245,16.0,748.5,407.4,6312.799999999999,16.8,10.599999999999998,810.7,5649.099999999999,125.2,규칙규칙규칙규칙규칙규칙규칙
246,20.0,929.9000000000001,597.6999999999999,8164.5,18.8,14.1,1150.8999999999999,5569.0,142.7,규칙규칙규칙규칙규칙규칙규칙
247,17.0,826.1000000000001,404.1,5584.2,14.9,12.100000000000001,861.4999999999999,5485.799999999999,132.10000000000002,규칙규칙규칙규칙규칙규칙규칙
248,19.0,809.2,434.79999999999995,10401.1,16.700000000000003,12.2,1130.5,5431.9,143.4,규칙규칙규칙규칙규칙규칙규칙
249,14.0,951.5,482.4,8641.2,23.200000000000003,17.0,892.3,6538.3,163.4,규칙규칙규칙규칙규칙규칙규칙
250,18.0,849.5999999999999,421.59999999999997,7557.200000000001,21.3,15.4,943.0000000000001,6001.1,151.10000000000002,규칙규칙규칙규칙규칙규칙규칙
251,15.0,865.1,476.59999999999997,6463.700000000002,17.1,13.1,1211.4,6143.599999999999,175.5,규칙규칙규칙규칙규칙규칙규칙
252,18.0,762.1,507.79999999999995,6239.8,13.6,12.4,949.8,5077.1,130.1,규칙규칙규칙규칙규칙규칙규칙
253,17.0,797.4,430.90000000000003,8037.099999999999,19.0,12.4,955.3000000000001,5392.299999999999,140.5,규칙규칙규칙규칙규칙규칙규칙
254,19.0,784.9999999999999,485.6,6589.6,31.800000000000008,15.600000000000001,812.1,5074.4,134.70000000000002,규칙규칙규칙규칙규칙규칙규칙
255,16.0,776.1,472.2,6433.199999999999,14.1,11.200000000000001,726.4,6300.6,121.9,규칙규칙규칙규칙규칙규칙규칙
256,16.0,796.9,448.5,6295.5999999999985,16.7,10.8,833.7000000000002,5457.1,149.9,규칙규칙규칙규칙규칙규칙규칙
257,19.0,773.6999999999999,410.9,7389.899999999999,23.3,11.3,1053.4999999999998,4864.5999999999985,133.7,규칙규칙규칙규칙규칙규칙규칙
258,15.0,788.8,444.8,5834.0,19.2,11.200000000000001,804.2,4937.099999999999,159.5,규칙규칙규칙규칙규칙규칙규칙
259,16.0,798.6999999999999,400.3,6872.1,16.6,13.0,1023.3000000000001,5550.200000000001,150.8,규칙규칙규칙규칙규칙규칙규칙
260,18.0,828.5,484.8,7975.799999999999,12.700000000000001,12.2,989.6,7300.499999999999,154.9,규칙규칙규칙규칙규칙규칙규칙
261,17.0,805.9,439.20000000000005,9914.099999999999,18.299999999999997,12.0,837.6000000000001,5659.3,144.0,규칙규칙규칙규칙규칙규칙규칙
262,20.0,823.8,587.9,6763.9000000000015,16.8,11.4,885.9,5834.5,170.00000000000003,규칙규칙규칙규칙규칙규칙규칙
263,19.0,801.8,531.5,7761.4,17.0,13.9,846.9000000000001,6339.0,252.1,규칙규칙규칙규칙규칙규칙규칙
264,17.0,756.3000000000001,437.30000000000007,9541.7,12.2,11.5,948.3000000000001,5467.900000000001,169.10000000000002,규칙규칙규칙규칙규칙규칙규칙
265,15.0,861.5,493.69999999999993,6381.499999999999,20.6,15.9,1014.8,8270.6,137.1,규칙규칙규칙규칙규칙규칙규칙
266,18.0,704.3000000000001,449.59999999999997,6894.099999999999,18.200000000000003,11.000000000000002,913.4999999999999,5461.999999999999,163.1,규칙규칙규칙규칙규칙규칙규칙
267,16.0,766.3,403.2,6503.099999999999,32.0,11.599999999999998,972.1,6899.3,133.10000000000002,규칙규칙규칙규칙규칙규칙규칙
268,18.0,810.0,463.0,6546.400000000001,14.700000000000001,14.299999999999999,892.5999999999999,4373.7,121.89999999999999,규칙규칙규칙규칙규칙규칙규칙
269,17.0,866.6999999999999,499.5,7176.9000000000015,18.2,13.9,946.3000000000001,6777.999999999999,202.29999999999995,규칙규칙규칙규칙규칙규칙규칙
270,21.0,728.5,502.0,8189.4000000000015,13.2,12.2,834.8,5298.900000000001,134.29999999999998,규칙규칙규칙규칙규칙규칙규칙
271,17.0,919.3999999999999,491.20000000000005,8407.6,17.200000000000003,14.8,1056.5,7118.700000000001,168.00000000000003,규칙규칙규칙규칙규칙규칙규칙
272,19.0,883.9,472.40000000000003,8229.0,16.0,13.3,846.8,6181.099999999999,153.20000000000002,규칙규칙규칙규칙규칙규칙규칙
273,19.0,816.7,483.1,6727.900000000001,17.6,12.0,1129.3999999999999,5854.700000000001,151.4,규칙규칙규칙규칙규칙규칙규칙
274,18.0,766.6000000000001,437.09999999999997,7205.7,21.400000000000002,13.099999999999998,921.0,6726.0,134.9,규칙규칙규칙규칙규칙규칙규칙
275,15.0,776.7,445.0,6835.7,16.5,10.5,862.6999999999999,5134.500000000001,137.00000000000003,규칙규칙규칙규칙규칙규칙규칙
276,19.0,818.4999999999999,451.4,5662.900000000001,17.3,10.7,770.3999999999999,6580.900000000001,131.1,규칙규칙규칙규칙규칙규칙규칙
277,17.0,819.5999999999999,440.5,7039.799999999999,16.3,12.7,791.8,6693.5,132.8,규칙규칙규칙규칙규칙규칙규칙
278,15.0,922.4000000000001,525.3,8534.3,16.6,14.400000000000002,825.4,6313.700000000002,155.79999999999998,규칙규칙규칙규칙규칙규칙규칙
279,19.0,827.0,386.9,6755.999999999999,17.200000000000003,12.3,854.4,4629.200000000001,126.19999999999999,규칙규칙규칙규칙규칙규칙규칙
280,19.0,829.6,498.6,6265.300000000001,13.399999999999999,12.6,993.3,5591.200000000001,139.10000000000002,규칙규칙규칙규칙규칙규칙규칙
281,16.0,816.6,410.20000000000005,6594.400000000001,13.7,11.2,893.6,8257.9,132.8,규칙규칙규칙규칙규칙규칙규칙
282,16.0,887.4999999999999,494.79999999999995,7255.5,14.7,12.0,870.7,6772.299999999999,148.89999999999998,규칙규칙규칙규칙규칙규칙규칙
283,16.0,859.6999999999999,396.8,7548.799999999998,15.8,12.6,873.0,7331.9,246.39999999999998,규칙규칙규칙규칙규칙규칙규칙
284,19.0,754.7,462.0,7356.4,20.799999999999997,10.9,1018.0999999999999,5864.1,184.6,규칙규칙규칙규칙규칙규칙규칙
285,14.0,745.1999999999999,393.4,7048.8,240.1,191.49999999999997,851.9000000000001,4552.4,127.5,규칙규칙규칙규칙규칙규칙규칙
286,12.0,921.4,589.0,7268.7,27.7,12.400000000000002,1113.2,9229.800000000001,288.0,규칙규칙규칙규칙규칙규칙규칙
287,19.0,914.7,452.49999999999994,5919.799999999999,15.6,11.9,826.8,5495.5,147.6,규칙규칙규칙규칙규칙규칙규칙
288,21.0,780.4000000000001,517.1,6841.5,33.3,23.6,1148.6,5734.8,130.0,규칙규칙규칙규칙규칙규칙규칙
289,18.0,940.8000000000001,579.4000000000001,8635.400000000001,20.9,16.0,1064.7,7594.5,157.29999999999998,규칙규칙규칙규칙규칙규칙규칙
290,18.0,755.2,514.7,7673.0,176.09999999999997,134.4,1155.5,6443.9,144.79999999999998,규칙규칙규칙규칙규칙규칙규칙
291,18.0,780.8999999999999,426.1,6811.900000000001,33.199999999999996,11.100000000000001,892.8,5618.400000000001,131.29999999999998,규칙규칙규칙규칙규칙규칙규칙
292,16.0,748.6999999999998,499.40000000000003,6503.900000000001,87.2,11.1,803.9000000000001,5152.000000000001,122.5,규칙규칙규칙규칙규칙규칙규칙
293,14.0,791.7,439.09999999999997,6212.4,15.700000000000001,9.9,746.4000000000002,4841.8,145.0,규칙규칙규칙규칙규칙규칙규칙
294,15.0,890.4000000000001,479.0,8189.9,254.5,249.89999999999998,766.1999999999999,7185.8,146.2,규칙규칙규칙규칙규칙규칙규칙
295,12.0,862.6,505.8,8519.7,16.4,13.900000000000002,1061.2,5192.4,153.10000000000002,규칙규칙규칙규칙규칙규칙규칙
296,20.0,894.6,599.0,7210.899999999999,20.299999999999997,13.700000000000001,852.4,6215.299999999999,168.1,규칙규칙규칙규칙규칙규칙규칙
297,17.0,799.0000000000002,455.90000000000003,7409.3,14.100000000000001,13.3,841.6999999999999,6466.4,139.2,규칙규칙규칙규칙규칙규칙규칙
298,16.0,897.8,481.80000000000007,6365.1,71.69999999999999,44.6,962.3,5886.100000000001,175.2,규칙규칙규칙규칙규칙규칙규칙
299,15.0,839.7,574.0999999999999,6420.3,16.6,10.799999999999999,1059.1,5831.800000000001,145.1,규칙규칙규칙규칙규칙규칙규칙
300,17.0,861.4000000000001,503.90000000000003,8162.5999999999985,12.900000000000002,11.899999999999999,995.9000000000001,6107.8,158.9,규칙규칙규칙규칙규칙규칙규칙
301,17.0,834.0999999999999,507.3999999999999,6964.400000000001,130.0,122.2,947.0,5519.900000000001,133.3,규칙규칙규칙규칙규칙규칙규칙
302,16.0,843.9000000000001,426.79999999999995,9387.499999999998,45.2,29.0,974.8999999999999,5727.800000000001,349.59999999999997,규칙규칙규칙규칙규칙규칙규칙
303,18.0,765.9,406.6,6000.2,17.8,11.700000000000001,824.5999999999999,4952.3,118.29999999999998,규칙규칙규칙규칙규칙규칙규칙
304,19.0,785.7,453.69999999999993,7635.700000000001,28.4,11.100000000000003,798.9,5455.8,146.99999999999997,규칙규칙규칙규칙규칙규칙규칙
305,17.0,667.7999999999998,416.8,5488.5,36.2,9.1,855.4,5409.299999999999,122.49999999999999,규칙규칙규칙규칙규칙규칙규칙
306,18.0,918.6999999999999,543.0,7793.5,17.3,14.3,844.4,5165.000000000001,158.70000000000002,규칙규칙규칙규칙규칙규칙규칙
307,19.0,863.1,486.0,6798.3,18.6,12.800000000000002,876.6,4804.7,129.3,규칙규칙규칙규칙규칙규칙규칙
308,19.0,847.4,603.3,8563.0,18.0,12.9,995.8999999999999,6106.6,160.70000000000005,규칙규칙규칙규칙규칙규칙규칙
309,19.0,829.0,443.0,7677.5,13.8,13.5,864.5,7033.3,163.4,규칙규칙규칙규칙규칙규칙규칙
310,18.0,849.2,494.4,7444.8,14.100000000000001,12.499999999999996,859.1999999999999,6150.2,138.10000000000002,규칙규칙규칙규칙규칙규칙규칙
311,17.0,788.7999999999998,560.3,6915.8,22.3,12.8,945.3999999999999,6112.1,118.4,규칙규칙규칙규칙규칙규칙규칙
312,16.0,851.3,699.8000000000002,7121.3,20.700000000000003,13.899999999999999,1399.5,6480.5,139.7,규칙규칙규칙규칙규칙규칙규칙
313,17.0,777.4,554.2,8324.3,14.799999999999999,12.2,1001.8,5341.9,128.00000000000003,규칙규칙규칙규칙규칙규칙규칙
314,18.0,951.9,523.2,8620.0,17.4,25.400000000000002,1020.4999999999999,7369.4,148.9,규칙규칙규칙규칙규칙규칙규칙
315,15.0,815.0000000000001,498.9,6046.200000000001,19.500000000000004,12.100000000000001,730.0,5893.799999999999,149.3,규칙규칙규칙규칙규칙규칙규칙
316,17.0,821.0,441.7,9404.599999999999,16.900000000000002,12.7,916.6999999999998,5740.699999999999,157.9,규칙규칙규칙규칙규칙규칙규칙
317,18.0,918.5,526.0,7603.6,22.900000000000002,27.6,1025.8,7398.4,144.79999999999998,규칙규칙규칙규칙규칙규칙규칙
318,18.0,825.0,502.70000000000005,6866.400000000001,35.10000000000001,27.499999999999996,1031.1000000000001,5973.099999999999,175.9,규칙규칙규칙규칙규칙규칙규칙
319,20.0,878.0,572.0999999999999,8508.6,43.6,31.7,1383.2,7683.000000000001,152.4,규칙규칙규칙규칙규칙규칙규칙
320,14.0,855.2,518.5999999999999,7929.0,19.6,13.9,882.0,6307.799999999999,141.5,규칙규칙규칙규칙규칙규칙규칙
321,18.0,793.6,484.79999999999995,6332.0,13.0,12.700000000000001,778.5,4991.299999999999,142.3,규칙규칙규칙규칙규칙규칙규칙
