일자,구분,메뉴명
2018-08-30,석식,삼치김치조림
2018-08-30,석식,참나물무침
2018-08-30,석식,배추김치
2018-08-31,조식,종합어묵쑥갓국
2018-08-31,조식,멸치아몬드조림
2018-08-31,조식,느타리버섯볶음
2018-08-31,조식,깻잎장아찌무침
2018-08-31,조식,배추김치
2018-08-31,중식,차조밥
2018-08-31,중식,얼갈이된장국
2018-08-31,중식,닭감자조림
2018-08-31,중식,도토리묵치커리무침
2018-08-31,중식,죽순들깨볶음
2018-08-31,중식,배추김치
2018-08-31,석식,감자호박고추장국
2018-08-31,석식,돈육잡채볶음
2018-08-31,석식,고구마줄기초무침
2018-08-31,석식,오이생채
2018-08-31,석식,배추김치
2018-09-01,조식,쇠고기미역국
2018-09-01,조식,두부전&양념장
2018-09-01,조식,새콤미나리무침
2018-09-01,조식,숙주나물
2018-09-01,조식,배추김치
2018-09-01,중식,차조밥
2018-09-01,중식,추어탕
2018-09-01,중식,어묵잡채볶음
2018-09-01,중식,콩나물무침
2018-09-01,중식,김자반무침
2018-09-01,중식,깍두기
2018-09-01,석식,국수장국&양념장
2018-09-01,석식,알어묵고추장조림
2018-09-01,석식,오이양파무침
2018-09-01,석식,단호박고구마샐러드
2018-09-01,석식,배추김치
2018-09-02,조식,동태알탕
2018-09-02,조식,감자엿조림
2018-09-02,조식,도토리묵치커리무침
2018-09-02,조식,얼갈이나물
2018-09-02,조식,깍두기
2018-09-02,중식,호박두부된장국
2018-09-02,중식,돈수육&새우젓무침
2018-09-02,중식,부추오이무침
2018-09-02,중식,배추김치
2018-09-02,석식,오징어무국
2018-09-02,석식,게맛살계란말이
2018-09-02,석식,애호박새우젓볶음
2018-09-02,석식,마늘쫑장아찌무침
2018-09-02,석식,배추김치
2018-09-03,조식,팽이버섯된장국
2018-09-03,조식,삼치카레구이
2018-09-03,조식,검정콩조림
2018-09-03,조식,가지무침
2018-09-03,조식,배추김치
2018-09-03,중식,유부꽃어묵우동
2018-09-03,중식,치킨또띠아
2018-09-03,중식,오징어시금치초무침
2018-09-03,중식,포도
2018-09-03,중식,배추김치
2018-09-03,석식,콩나물김치국
2018-09-03,석식,탕수육칠리소스볶음
2018-09-03,석식,새송이버섯새우살볶음
2018-09-03,석식,부추생채
2018-09-03,석식,알타리김치
2018-09-04,조식,육개장
2018-09-04,조식,색색야채계란찜
2018-09-04,조식,멸치꽈리고추조림
2018-09-04,조식,쑥갓나물
2018-09-04,조식,배추김치
2018-09-04,중식,차조밥
2018-09-04,중식,참치김치찌개
2018-09-04,중식,쇠고기메추리알장조림
2018-09-04,중식,순대야채볶음
2018-09-04,중식,오징어젓무침
2018-09-04,중식,석박지
2018-09-04,석식,장어탕
2018-09-04,석식,고구마튀김
2018-09-04,석식,사각어묵꽈리고추볶음
2018-09-04,석식,깻잎지
2018-09-04,석식,배추김치
2018-09-05,조식,물만두국
2018-09-05,조식,갈치무조림
2018-09-05,조식,콩나물무침
2018-09-05,조식,도토리묵치커리무침
2018-09-05,조식,배추김치
2018-09-05,중식,얼갈이된장국
2018-09-05,중식,고구마치즈돈까스&소스
2018-09-05,중식,골뱅이오이초무침
2018-09-05,중식,무새우살나물
2018-09-05,중식,배추김치
2018-09-05,석식,종합어묵쑥갓국
2018-09-05,석식,오징어야채볶음
2018-09-05,석식,스크램블에그
2018-09-05,석식,미나리나물
2018-09-05,석식,배추김치
2018-09-06,조식,쇠고기알토란탕
2018-09-06,조식,참조기구이
2018-09-06,조식,김자반무침
2018-09-06,조식,시금치나물
2018-09-06,조식,배추김치
2018-09-06,중식,검정쌀밥
2018-09-06,중식,근대된장국
2018-09-06,중식,갈치카레구이
2018-09-06,중식,비엔나소세지야채볶음
2018-09-06,중식,꼬시래기무침
2018-09-06,중식,배추김치
2018-09-06,석식,동태알탕
2018-09-06,석식,동그랑땡전
2018-09-06,석식,멸치아몬드조림
2018-09-06,석식,솎음열무나물
2018-09-06,석식,갓김치
2018-09-07,조식,북어채무두부국
2018-09-07,조식,삼치김치조림
2018-09-07,조식,명엽채볶음
2018-09-07,조식,오이양파무침
2018-09-07,조식,깍두기
2018-09-07,중식,콩나물밥&부추양념장
2018-09-07,중식,얼갈이된장국
2018-09-07,중식,게맛살계란말이
2018-09-07,중식,배추김치
2018-09-07,중식,찐고구마
2018-09-07,중식,떠먹는요거트
2018-09-07,석식,돼지등뼈시래기탕
2018-09-07,석식,감자엿조림
2018-09-07,석식,오징어도라지초무침
2018-09-07,석식,오리훈제야채무침
2018-09-07,석식,배추김치
2018-09-08,조식,누룽지
2018-09-08,조식,계란장조림
2018-09-08,조식,진미채볶음
2018-09-08,조식,부추나물
2018-09-08,조식,알타리김치
2018-09-08,중식,육개장
2018-09-08,중식,분홍소세지전
2018-09-08,중식,애호박새우젓볶음
2018-09-08,중식,새콤무생채
2018-09-08,중식,배추김치
2018-09-08,석식,보리쌀밥
2018-09-08,석식,무우오뎅국
2018-09-08,석식,제육볶음
2018-09-08,석식,콩나물무침
2018-09-08,석식,오이지양념무침
2018-09-08,석식,배추김치
2018-09-09,조식,오징어무국
2018-09-09,조식,비엔나소세지야채볶음
2018-09-09,조식,멸치엿조림
2018-09-09,조식,깻잎지
2018-09-09,조식,백김치
2018-09-09,중식,잔치국수
2018-09-09,중식,사각어묵꽈리고추볶음
2018-09-09,중식,오이양파무침
2018-09-09,중식,배추김치
2018-09-09,중식,단호박고구마샐러드
2018-09-09,석식,아욱된장국
2018-09-09,석식,꽁치무조림
2018-09-09,석식,숙주맛살무침
2018-09-09,석식,오징어브로컬리냉채&초고추장
2018-09-09,석식,배추김치
2018-09-10,조식,동태알탕
2018-09-10,조식,새우젓계란찜
2018-09-10,조식,느타리버섯새우살볶음
2018-09-10,조식,상추겉절이
2018-09-10,조식,깍두기
2018-09-10,중식,해물굴소스볶음밥
2018-09-10,중식,잔파계란국
2018-09-10,중식,실곤약야채무침
2018-09-10,중식,알어묵고추장조림
2018-09-10,중식,과일샐러드
2018-09-10,중식,배추김치
2018-09-10,석식,얼갈이된장국
2018-09-10,석식,돈육잡채볶음
2018-09-10,석식,도토리묵치커리무침
2018-09-10,석식,느타리버섯볶음
2018-09-10,석식,배추김치
2018-09-11,조식,매콤어묵국
2018-09-11,조식,두부전&양념장
2018-09-11,조식,김자반볶음
2018-09-11,조식,꼴두기젓무침
2018-09-11,조식,배추김치
2018-09-11,중식,곤드레나물밥&양념장
2018-09-11,중식,꽃게탕
2018-09-11,중식,오리정육야채볶음
2018-09-11,중식,새송이버섯볶음
2018-09-11,중식,멸치아몬드조림
2018-09-11,중식,배추김치
2018-09-11,석식,코다리두부국
2018-09-11,석식,쫄면야채무침
2018-09-11,석식,비엔나소세지야채볶음
2018-09-11,석식,부추생채
2018-09-11,석식,배추김치
2018-09-12,조식,참치김치찌개
2018-09-12,조식,오징어굴소스볶음
2018-09-12,조식,연두부&양념장
2018-09-12,조식,깻잎순볶음
2018-09-12,조식,깍두기
2018-09-12,중식,보리쌀밥
2018-09-12,중식,무우오뎅국
2018-09-12,중식,참치야채볶음
2018-09-12,중식,게맛살계란말이
2018-09-12,중식,미역맛살무침
2018-09-12,중식,석박지
2018-09-12,석식,건새우아욱된장국
2018-09-12,석식,감자엿조림
2018-09-12,석식,어묵떡볶이
2018-09-12,석식,무새우살나물
2018-09-12,석식,배추김치
2018-09-13,조식,오징어무국
2018-09-13,조식,두부조림
2018-09-13,조식,김가루무침
2018-09-13,조식,오이생채
2018-09-13,조식,배추김치
2018-09-13,중식,검정쌀밥
2018-09-13,중식,쇠고기무두부국
2018-09-13,중식,가자미구이
2018-09-13,중식,탕수만두&소스
2018-09-13,중식,콩나물매운무침
2018-09-13,중식,배추김치
2018-09-13,석식,새우살미역국
2018-09-13,석식,돈육잡채볶음
2018-09-13,석식,새송이버섯볶음
2018-09-13,석식,오징어도라지초무침
2018-09-13,석식,갓김치
2018-09-14,조식,콩나물매운국
2018-09-14,조식,삼치무조림
2018-09-14,조식,표고버섯새우살볶음
2018-09-14,조식,쑥갓두부무침
2018-09-14,조식,배추김치
2018-09-14,중식,영양밥&양념장
2018-09-14,중식,얼갈이된장국
2018-09-14,중식,돼지갈비떡찜
2018-09-14,중식,도라지오이초무침
2018-09-14,중식,숙주나물
2018-09-14,중식,배추김치
2018-09-14,석식,찰현미밥
2018-09-14,석식,두부된장국
2018-09-14,석식,쇠고기메추리알장조림
2018-09-14,석식,애호박전
2018-09-14,석식,가지무침
2018-09-14,석식,배추김치
2018-09-15,조식,쇠고기미역국
2018-09-15,조식,온두부&양념장
2018-09-15,조식,명엽채볶음
2018-09-15,조식,무생채액젓무침
2018-09-15,조식,참치김치볶음
2018-09-15,중식,팽이버섯된장국
2018-09-15,중식,고구마치즈돈까스&소스
2018-09-15,중식,김가루무침
2018-09-15,중식,솎음열무초고추장무침
2018-09-15,중식,배추김치
2018-09-15,석식,육개장
2018-09-15,석식,해물김치전
2018-09-15,석식,감자엿조림
2018-09-15,석식,멸치젓무침
2018-09-15,석식,배추김치
2018-09-16,조식,누룽지
2018-09-16,조식,새우젓계란찜
2018-09-16,조식,진미채볶음
2018-09-16,조식,얼갈이나물
2018-09-16,조식,갓김치
2018-09-16,중식,물만두국
2018-09-16,중식,꽁치김치조림
2018-09-16,중식,콩나물무침
2018-09-16,중식,해물완자전
2018-09-16,중식,열무김치
2018-09-16,석식,돼지등뼈시래기탕
2018-09-16,석식,고구마맛탕
2018-09-16,석식,느타리버섯새우살볶음
2018-09-16,석식,분홍소세지전
2018-09-16,석식,배추김치
2018-09-17,조식,근대된장국
2018-09-17,조식,삼치카레구이
2018-09-17,조식,애호박새우젓볶음
2018-09-17,조식,미역오이채초무침
2018-09-17,조식,배추김치
2018-09-17,중식,검정쌀밥
2018-09-17,중식,북어채무두부국
2018-09-17,중식,닭감자조림
2018-09-17,중식,미역줄기볶음
2018-09-17,중식,무생채액젓무침
2018-09-17,중식,배추김치
2018-09-17,석식,돈육김치찌개
2018-09-17,석식,계란야채말이
2018-09-17,석식,꼴두기젓무침
2018-09-17,석식,깻잎순나물
2018-09-17,석식,알타리김치
2018-09-18,조식,코다리두부국
2018-09-18,조식,동그랑땡전
2018-09-18,조식,어묵고추장볶음
2018-09-18,조식,마늘쫑장아찌무침
2018-09-18,조식,배추김치
2018-09-18,중식,카레라이스
2018-09-18,중식,우렁살된장찌개
2018-09-18,중식,사각어묵고추장볶음
2018-09-18,중식,시금치나물
2018-09-18,중식,요구르트
2018-09-18,중식,배추김치
2018-09-18,석식,팽이버섯된장국
2018-09-18,석식,대구콩나물찜
2018-09-18,석식,해물볶음우동
2018-09-18,석식,무생채액젓무침
2018-09-18,석식,배추김치
2018-09-19,조식,꽃게된장국
2018-09-19,조식,비엔나소세지야채볶음
2018-09-19,조식,도토리묵상추무침
2018-09-19,조식,꼴두기젓무침
2018-09-19,조식,깍두기
2018-09-19,중식,보리쌀밥
2018-09-19,중식,콩나물맑은국
2018-09-19,중식,제육볶음&상추쌈
2018-09-19,중식,진미채볶음
2018-09-19,중식,매실냉차
2018-09-19,중식,배추김치
2018-09-19,석식,건새우미역국
2018-09-19,석식,꽁치무조림
2018-09-19,석식,연두부&양념장
2018-09-19,석식,통배추나물
2018-09-19,석식,열무김치
2018-09-20,조식,감자수제비국
2018-09-20,조식,쇠고기야채볶음
2018-09-20,조식,팽이버섯볶음
2018-09-20,조식,오이지양념무침
2018-09-20,조식,배추김치
2018-09-20,중식,검정콩밥
2018-09-20,중식,닭곰탕
2018-09-20,중식,해물김치전
2018-09-20,중식,갈비산적조림
2018-09-20,중식,부추오이무침
2018-09-20,중식,열무김치
2018-09-20,석식,버섯들깨탕
2018-09-20,석식,온두부&양념장
2018-09-20,석식,참치야채볶음
2018-09-20,석식,김가루무침
2018-09-20,석식,배추김치
2018-09-21,조식,동태알탕
2018-09-21,조식,오징어굴소스볶음
2018-09-21,조식,도토리묵상추무침
2018-09-21,조식,콩나물무침
2018-09-21,조식,배추김치
2018-09-21,중식,오리탕
2018-09-21,중식,고등어무조림
2018-09-21,중식,해물완자전
2018-09-21,중식,깻잎지
2018-09-21,중식,배추김치
2018-09-21,석식,건새우아욱된장국
2018-09-21,석식,돼지갈비조랭이떡찜
2018-09-21,석식,미역오이채초무침
2018-09-21,석식,얼갈이나물
2018-09-21,석식,석박지
2018-09-22,조식,누룽지
2018-09-22,조식,계란장조림
2018-09-22,조식,미역줄기볶음
2018-09-22,조식,새콤무생채
2018-09-22,조식,배추김치
2018-09-22,중식,코다리두부국
2018-09-22,중식,멸치아몬드조림
2018-09-22,중식,쫄면야채무침
2018-09-22,중식,솎음열무나물
2018-09-22,중식,배추김치
2018-09-22,석식,자장밥
2018-09-22,석식,잔파계란국
2018-09-22,석식,골뱅이오이초무침
2018-09-22,석식,요구르트
2018-09-22,석식,배추김치
2018-09-23,조식,만두국
2018-09-23,조식,가자미구이
2018-09-23,조식,미역줄기볶음
2018-09-23,조식,쑥갓두부무침
2018-09-23,조식,배추김치
2018-09-23,중식,두부호박청국장국
2018-09-23,중식,꽁치무조림
2018-09-23,중식,김자반무침
2018-09-23,중식,깻잎지
2018-09-23,중식,백김치
2018-09-23,석식,육개장
2018-09-23,석식,탕수육칠리소스볶음
2018-09-23,석식,김자반무침
2018-09-23,석식,오이양파무침
2018-09-23,석식,배추김치
2018-09-24,조식,돈육김치찌개
2018-09-24,조식,참조기구이
2018-09-24,조식,고사리들깨볶음
2018-09-24,조식,두부전&양념장
2018-09-24,조식,알타리김치
2018-09-24,중식,쇠고기무두부국
2018-09-24,중식,동태포전
2018-09-24,중식,표고버섯새우살볶음
2018-09-24,중식,배추김치
2018-09-24,중식,참모시송편(기피)
2018-09-24,석식,북어채계란국
2018-09-24,석식,쇠고기야채볶음
2018-09-24,석식,해물완자전
2018-09-24,석식,도라지나물
2018-09-24,석식,배추김치
2018-09-25,조식,순두부맑은탕
2018-09-25,조식,해물파전
2018-09-25,조식,염장다시마&초고추장
2018-09-25,조식,무새우살나물
2018-09-25,조식,배추김치
2018-09-25,중식,아욱된장국
2018-09-25,중식,제육볶음&상추쌈
2018-09-25,중식,콩나물무침
2018-09-25,중식,포도쥬스
2018-09-25,중식,배추김치
2018-09-25,석식,보리쌀밥
2018-09-25,석식,쇠고기미역국
2018-09-25,석식,닭감자조림
2018-09-25,석식,애호박새우젓볶음
2018-09-25,석식,숙주나물
2018-09-25,석식,배추김치
2018-09-26,조식,얼갈이된장국
2018-09-26,조식,갈치무조림
2018-09-26,조식,멸치꽈리고추조림
2018-09-26,조식,시금치나물
2018-09-26,조식,배추김치
2018-09-26,중식,콩나물맑은국
2018-09-26,중식,돈육잡채볶음
2018-09-26,중식,감자채볶음
2018-09-26,중식,부추오이무침
2018-09-26,중식,배추김치
2018-09-26,석식,돈육김치찌개
2018-09-26,석식,해물완자전
2018-09-26,석식,오징어젓무침
2018-09-26,석식,참나물겉절이
2018-09-26,석식,깍두기
2018-09-27,조식,누룽지
2018-09-27,조식,쇠고기메추리알장조림
2018-09-27,조식,마늘쫑장아찌무침
2018-09-27,조식,솎음열무나물
2018-09-27,조식,배추김치
2018-09-27,중식,찰현미밥
2018-09-27,중식,돈뼈감자탕
2018-09-27,중식,오리훈제버섯볶음
2018-09-27,중식,미역오이채초무침
2018-09-27,중식,가쓰오브시계란말이
2018-09-27,중식,배추김치
2018-09-27,석식,오징어무국
2018-09-27,석식,감자채햄볶음
2018-09-27,석식,미역줄기볶음
2018-09-27,석식,오이생채
2018-09-27,석식,배추김치
2018-09-28,조식,코다리두부국
2018-09-28,조식,비엔나소세지야채볶음
2018-09-28,조식,검정콩조림
2018-09-28,조식,새콤무생채
2018-09-28,조식,배추김치
2018-09-28,중식,김가루주먹밥
2018-09-28,중식,잔치국수
2018-09-28,중식,과일음료
2018-09-28,중식,오징어시금치초무침
2018-09-28,중식,샐러드식빵
2018-09-28,중식,배추김치
2018-09-28,석식,북어채무두부국
2018-09-28,석식,제육볶음&상추쌈
2018-09-28,석식,콩나물무침
2018-09-28,석식,배추김치
2018-09-29,조식,옥수수스프
2018-09-29,조식,모닝빵&블루베리쨈
2018-09-29,조식,청파래오징어까스&소스
2018-09-29,조식,쫄단무지무침
2018-09-29,조식,배추김치
2018-09-29,중식,북어채콩나물국
2018-09-29,중식,삼치김치조림
2018-09-29,중식,깻잎순볶음
