,단백질(g),리보플라빈(mg),비타민A(mg),비타민C(mg),지방(g),철분(mg),칼로리(kcal),칼슘(mg),탄수화물(g),티아민(mg)
6342,684.7099999999998,9.1,7267.999999999999,743.8,419.7000000000001,103.79999999999998,16750.25,4211.700000000002,2307.24,20.8
6343,747.81,12.1,5975.6,599.6000000000001,477.69,128.4,18910.1,4722.300000000001,2661.78,15.1
6344,461.4,851.1999999999998,14.3,5204.3,8051.799999999998,규칙규칙규칙규칙규칙규칙규칙,,172.3,781.9,12.1
6345,816.28,13.4,5903.6,723.7,546.3299999999998,137.29999999999998,20197.11,6155.200000000002,2728.36,22.4
6346,801.66,11.5,7213.6,938.4,429.11,122.4,18772.83,5959.9000000000015,2579.0000000000005,16.9
6347,686.95,115.1,7306.9,883.7,430.76,108.0,17333.39,4415.0999999999985,2463.48,118.3
6348,451.6,883.5,14.9,5343.4,8031.700000000002,규칙규칙규칙규칙규칙규칙규칙,,142.0,752.8000000000002,12.8
6349,707.3799999999999,11.7,6525.200000000002,819.1999999999998,495.31,113.6,17385.510000000002,4812.7,2222.17,14.2
6350,499.4,803.9000000000002,87.2,5152.000000000001,6503.9000000000015,규칙규칙규칙규칙규칙규칙규칙,,122.5,748.6999999999997,11.1
6351,800.4300000000002,13.2,6916.000000000001,1032.5,495.88000000000005,130.49999999999997,19269.58,6781.0999999999985,2522.75,18.8
6352,872.69,16.2,7770.8,1033.1,586.72,168.20000000000005,19801.700000000004,5422.0999999999985,2604.36,14.7
6353,477.5,1031.3,33.6,6606.4000000000015,8947.1,규칙규칙규칙규칙규칙규칙규칙,,142.6,786.2,27.200000000000006
6354,699.61,110.0,7157.000000000001,603.9000000000002,477.52,125.90000000000002,17945.72,6225.8,2516.69,111.6
6355,525.6,926.2,18.0,6476.9000000000015,8411.6,규칙규칙규칙규칙규칙규칙규칙,,155.1,960.8,13.3
6356,561.8,781.5,18.7,5670.0999999999985,7214.700000000002,규칙규칙규칙규칙규칙규칙규칙,,177.20000000000005,850.9999999999999,12.1
6357,815.5999999999997,13.400000000000002,5895.7,785.9,518.81,134.5,18219.94,4869.9000000000015,2445.17,14.000000000000002
6358,470.9,806.8,14.1,5947.0999999999985,7531.299999999998,규칙규칙규칙규칙규칙규칙규칙,,119.0,698.1999999999998,10.7
6359,775.23,11.9,8541.699999999999,898.0999999999998,485.94,135.7,18401.51,4897.8,2441.53,15.4
6360,493.3,1101.8,49.7,6539.5999999999985,8242.7,규칙규칙규칙규칙규칙규칙규칙,,168.90000000000003,825.0,20.8
6361,505.7,957.5,136.29999999999998,6256.799999999998,7086.0,규칙규칙규칙규칙규칙규칙규칙,,155.1,838.6999999999998,113.4
6362,558.0,949.7,18.6,7114.9000000000015,7889.8,규칙규칙규칙규칙규칙규칙규칙,,181.8,832.5999999999998,14.0
6363,435.9,761.4,11.400000000000002,5170.299999999998,6280.5999999999985,규칙규칙규칙규칙규칙규칙규칙,,120.5,698.0,9.1
6364,816.6299999999999,13.3,6504.2,837.6999999999998,551.54,186.6,20295.33,5919.999999999999,2748.57,12.6
6365,728.84,11.999999999999998,7241.9,866.3,443.08,109.1,16764.74,4117.2,2277.08,12.8
6366,505.1,849.7,59.70000000000001,6011.0,7715.9,규칙규칙규칙규칙규칙규칙규칙,,144.10000000000005,750.9000000000002,12.0
6367,506.3,726.5,42.90000000000001,5201.9,7943.4,규칙규칙규칙규칙규칙규칙규칙,,143.50000000000003,820.6,15.0
6368,503.4,835.0,13.0,5932.1,7252.999999999999,규칙규칙규칙규칙규칙규칙규칙,,144.89999999999995,782.1999999999998,11.0
6369,794.5200000000002,12.0,6242.7,795.3000000000002,527.6800000000002,172.60000000000005,19320.430000000004,5207.6,2513.31,13.6
6370,825.5,11.900000000000002,7406.5999999999985,773.3000000000003,473.06000000000006,314.3,19549.13,11074.7,2638.890000000001,15.7
6371,451.2,1217.9,15.7,5763.4,6528.3,규칙규칙규칙규칙규칙규칙규칙,,123.2,757.3,12.400000000000002
6372,697.39,11.4,5914.2,751.5,413.75000000000006,107.90000000000002,16730.06,5020.199999999999,2221.08,16.900000000000002
6373,730.76,23.4,6245.800000000001,713.4999999999999,448.48,100.8,17460.43,3365.7000000000007,2292.09,17.900000000000006
6374,492.4,954.0,58.2,5607.2,6128.8,규칙규칙규칙규칙규칙규칙규칙,,140.1,773.8,35.80000000000001
6375,716.02,9.2,5670.199999999999,859.4000000000002,456.14,120.8,18395.250000000004,4888.6,2588.9300000000007,18.3
6376,437.5,772.7999999999997,14.4,5378.7,7642.3,규칙규칙규칙규칙규칙규칙규칙,,129.1,838.5,11.3
6377,475.30000000000007,1211.4,12.8,5478.5999999999985,6991.300000000001,규칙규칙규칙규칙규칙규칙규칙,,120.6,687.5,11.4
6378,658.53,10.2,5884.499999999999,745.1,395.99,110.9,16580.86,4280.5,2150.31,11.2
6379,811.59,15.099999999999998,6427.2,809.3999999999999,508.54000000000013,167.7,21315.72,7834.299999999998,3137.86,14.7
6380,788.24,10.9,5988.5,749.0999999999998,436.71999999999986,152.20000000000005,17026.54,5179.4000000000015,2296.12,12.7
6381,632.1400000000001,52.80000000000001,6308.4,853.0999999999997,393.32,110.9,16197.409999999998,5093.200000000002,2317.7500000000005,59.3
6382,752.84,9.7,5586.299999999998,642.8000000000002,438.59,102.0,18299.84,5039.4,2598.8100000000004,29.4
6383,515.7,816.5,15.0,7086.1,6458.799999999998,규칙규칙규칙규칙규칙규칙규칙,,129.5,821.4000000000002,12.1
6384,753.8000000000002,23.9,8610.7,873.5000000000001,388.22,124.2,18144.79,5781.3,2704.22,30.8
6385,750.27,14.0,6330.5,720.5,462.78000000000014,115.9,18225.84,5348.4000000000015,2372.9700000000007,18.1
6386,457.1,917.7,18.2,6363.2,6882.700000000002,규칙규칙규칙규칙규칙규칙규칙,,156.8,809.6,11.8
6387,494.7,904.6,16.6,6337.5999999999985,8930.7,규칙규칙규칙규칙규칙규칙규칙,,179.6,769.1,13.199999999999998
6388,643.11,20.000000000000004,5339.4,682.2,405.87000000000006,110.1,16181.41,5502.9,2195.2200000000007,43.6
6389,767.25,12.3,7127.299999999998,774.3000000000002,416.86,132.8,18333.82,5453.6,2557.11,14.699999999999998
6390,711.03,10.000000000000002,7079.700000000002,798.6999999999998,421.65,103.7,16676.660000000003,4233.5,2292.46,11.1
6391,932.27,205.70000000000005,10222.8,733.9,517.8500000000001,235.5,19755.820000000003,5514.0999999999985,2532.2200000000007,207.0
6392,496.30000000000007,1036.9,27.9,5794.3,7016.1,규칙규칙규칙규칙규칙규칙규칙,,145.8,812.8,13.3
6393,667.95,8.4,6138.600000000001,698.3,454.19,114.8,16200.36,4951.4,2286.49,35.1
6394,526.4,920.0,17.299999999999994,5813.699999999999,10144.3,규칙규칙규칙규칙규칙규칙규칙,,150.20000000000005,855.0000000000001,19.500000000000004
6395,467.2000000000001,922.6,162.49999999999994,5788.8,8165.4000000000015,규칙규칙규칙규칙규칙규칙규칙,,146.5,864.8,159.5
6396,364.7,872.5,11.3,5396.999999999999,6199.0,규칙규칙규칙규칙규칙규칙규칙,,124.5,715.5000000000001,10.3
6397,607.1,995.8,15.5,6868.799999999998,8309.900000000001,규칙규칙규칙규칙규칙규칙규칙,,157.10000000000005,802.7,12.3
6398,682.62,10.4,7045.700000000002,761.8000000000002,467.36,124.10000000000002,16100.05,4006.7,2050.1,12.6
6399,680.33,9.6,6373.4,992.6,372.9,111.3,15740.29,5435.4,2102.2,13.9
6400,684.9000000000002,11.1,7009.3,655.9,522.79,116.0,18255.7,4309.0,2165.58,15.0
6401,512.0,829.8000000000002,17.0,5277.7,6980.7,규칙규칙규칙규칙규칙규칙규칙,,138.89999999999998,821.6,12.2
6402,684.7,33.4,6388.9000000000015,843.6,397.92,113.1,16595.61,5133.8,2295.59,51.7
6403,515.3,787.4,117.1,5850.4,8055.700000000002,규칙규칙규칙규칙규칙규칙규칙,,157.8,877.3000000000002,115.2
6404,761.79,54.40000000000001,6357.200000000002,771.9999999999999,547.9,122.1,18131.99,6078.4000000000015,2393.9300000000007,57.4
6405,561.9000000000002,1023.2,23.6,6075.8,9053.9,규칙규칙규칙규칙규칙규칙규칙,,156.4,849.4,13.7
6406,499.6,1037.1999999999996,25.8,5662.600000000001,6365.4,규칙규칙규칙규칙규칙규칙규칙,,122.5,765.5999999999998,11.2
6407,714.49,10.0,6693.0,754.0,343.86,106.9,17023.969999999998,4414.1,2403.130000000001,11.0
6408,543.3999999999999,1400.7000000000005,21.200000000000006,7177.200000000002,8151.3,규칙규칙규칙규칙규칙규칙규칙,,159.60000000000005,880.6,12.7
6409,830.23,12.000000000000002,5795.700000000002,888.8000000000002,555.18,123.79999999999998,20401.87,5391.4,2775.84,14.3
6410,429.3,834.2,19.0,6397.4,6883.9,규칙규칙규칙규칙규칙규칙규칙,,142.8,922.4,14.0
6411,766.0400000000002,11.5,5910.200000000002,916.0,469.18000000000006,129.10000000000002,18777.24,6011.0,2630.34,12.8
6412,603.4000000000002,916.5,15.4,5093.2,7453.6,규칙규칙규칙규칙규칙규칙규칙,,137.4,822.7,12.5
6413,623.6999999999998,9.7,5122.0,820.0,398.1,103.4,15606.360000000002,5415.4000000000015,2276.3,11.3
6414,702.09,9.7,4442.3,793.3000000000002,371.67,113.40000000000002,16963.04,5464.0,2259.53,12.9
6415,463.2,691.6,112.6,4631.3,6521.5,규칙규칙규칙규칙규칙규칙규칙,,121.0,755.3,110.8
6416,471.3,1042.1,17.5,6667.500000000001,7391.4000000000015,규칙규칙규칙규칙규칙규칙규칙,,152.20000000000005,828.2,13.6
6417,813.5900000000001,12.6,7856.0,862.9000000000002,545.6,169.2,19094.31,6661.1,2527.7500000000005,15.1
6418,588.5,1122.6,22.3,6759.0999999999985,10273.899999999998,규칙규칙규칙규칙규칙규칙규칙,,166.00000000000003,970.1,15.3
6419,888.8100000000002,14.900000000000002,7898.799999999998,931.9,517.6800000000002,195.1,20548.370000000006,6379.700000000002,2873.83,15.5
6420,647.95,10.2,5336.5999999999985,589.3000000000002,456.71,97.6,15826.010000000002,3879.9,2138.7100000000005,11.8
6421,517.0,871.1000000000001,13.5,4846.9000000000015,6443.999999999999,규칙규칙규칙규칙규칙규칙규칙,,137.89999999999998,768.8,10.8
6422,787.7399999999999,63.7,8502.599999999999,864.2,416.9,138.79999999999998,17119.370000000006,5578.299999999998,2401.24,62.99999999999999
6423,720.24,9.6,7415.4,702.8000000000002,420.0,120.5,16900.34,4713.8,2387.2700000000004,11.2
6424,475.9,917.5,14.8,6974.4000000000015,8581.3,규칙규칙규칙규칙규칙규칙규칙,,145.79999999999995,829.6999999999998,12.5
6425,438.2000000000001,813.4,67.89999999999999,5215.6,6043.800000000001,규칙규칙규칙규칙규칙규칙규칙,,143.9,773.5,10.1
6426,624.0600000000002,69.9,4890.5999999999985,719.5,426.33,162.6,16762.219999999998,4503.999999999999,2154.9700000000007,91.1
6427,432.4,978.3,196.1,4855.5,7350.4000000000015,규칙규칙규칙규칙규칙규칙규칙,,126.6,817.7,179.39999999999995
6428,709.1600000000002,11.8,6752.199999999999,825.7,433.94,130.20000000000002,17983.12,4589.3,2557.080000000001,33.3
6429,522.0,1000.7,20.1,5925.1,7165.600000000001,규칙규칙규칙규칙규칙규칙규칙,,151.6,864.6999999999998,12.5
6430,679.48,10.099999999999998,5416.5999999999985,749.8000000000002,413.44,113.40000000000002,15619.96,5185.9,2146.76,15.1
6431,663.0,9.6,5358.800000000001,795.4,362.13000000000005,106.2,16199.72,4787.499999999999,2347.83,15.9
6432,667.57,21.6,5339.300000000001,769.2,418.63,99.59999999999998,16020.63,6454.7,2245.3,33.7
6433,707.83,9.6,6742.299999999998,604.0000000000001,438.77,117.20000000000002,16893.06,4409.4,2339.53,36.7
6434,528.8,732.3,13.7,6395.6,5579.5,규칙규칙규칙규칙규칙규칙규칙,,137.70000000000002,829.8,10.7
6435,758.5500000000002,8.6,5983.0,783.8,505.37,166.5,17289.29,4474.7,2256.4,17.7
6436,453.5,777.1,35.80000000000001,6567.3,7133.699999999999,규칙규칙규칙규칙규칙규칙규칙,,176.20000000000005,884.6,15.6
6437,376.00000000000006,1215.3,56.00000000000002,7332.1,8329.7,규칙규칙규칙규칙규칙규칙규칙,,146.39999999999995,882.4000000000002,34.800000000000004
6438,678.87,8.1,4840.5,675.7,423.68,108.8,16926.600000000002,5365.5999999999985,2442.0000000000005,85.89999999999998
6439,732.55,11.3,5920.499999999999,760.7,435.47,148.4,16834.020000000004,5287.5999999999985,2285.78,15.499999999999998
6440,740.98,10.8,5270.0,663.3,427.71,123.79999999999998,16328.46,4997.5999999999985,2240.09,14.900000000000002
6441,726.8100000000002,10.6,7266.899999999999,926.5,436.14,122.99999999999996,17522.98,6308.800000000002,2521.32,12.999999999999998
6442,695.6299999999999,10.0,6239.1,659.4,459.46,128.6,17321.960000000006,5792.8,2469.71,19.3
6443,641.97,9.1,6633.0,736.8000000000002,458.89999999999986,147.39999999999995,17070.42,5840.299999999998,2399.01,12.2
6444,498.2000000000001,1048.2,14.0,7428.2,7584.0,규칙규칙규칙규칙규칙규칙규칙,,153.2,833.4000000000002,12.1
6445,446.7,948.1,17.7,5748.6,8054.5,규칙규칙규칙규칙규칙규칙규칙,,163.70000000000005,811.8000000000002,11.7
6446,482.4,975.4,14.8,5310.799999999998,6362.3,규칙규칙규칙규칙규칙규칙규칙,,134.00000000000003,802.4,13.2
6447,564.1,1135.6,228.5,5965.1,9465.3,규칙규칙규칙규칙규칙규칙규칙,,131.4,854.8,221.4
6448,678.86,12.3,7143.8,816.8000000000003,472.78,137.79999999999998,17214.77,5903.7,2342.14,31.6
6449,914.54,13.3,7137.4000000000015,883.4000000000002,569.99,157.79999999999995,19202.07,6506.0,2423.610000000001,16.5
6450,682.0600000000002,10.3,4912.4000000000015,648.9000000000002,478.15,111.5,16677.750000000004,4618.0,2118.55,15.800000000000002
6451,642.2700000000002,10.1,5621.6,715.1999999999998,430.25,123.7,16613.92,4286.0999999999985,2338.74,12.0
6452,364.0,843.6999999999998,15.2,5711.0,6405.7,규칙규칙규칙규칙규칙규칙규칙,,136.60000000000002,808.6999999999998,11.2
6453,457.7000000000001,1050.5,34.6,5307.5999999999985,7671.700000000002,규칙규칙규칙규칙규칙규칙규칙,,208.50000000000003,842.9,24.8
6454,720.5999999999998,11.3,6513.8,861.4000000000002,447.82,118.4,18251.93,4606.700000000002,2704.89,13.2
6455,690.8799999999999,63.2,5751.3,841.9,422.77,142.70000000000005,16601.34,4366.6,2357.9100000000008,66.0
6456,430.4,797.8,19.0,5408.4,7039.4000000000015,규칙규칙규칙규칙규칙규칙규칙,,151.7,755.3000000000002,14.9
6457,715.15,13.0,6113.5,822.3,405.73,110.1,17163.420000000002,4546.299999999998,2443.48,17.599999999999994
6458,406.1,734.7,18.6,6704.0,7716.199999999999,규칙규칙규칙규칙규칙규칙규칙,,150.1,806.5999999999998,14.0
6459,551.3000000000002,958.2,38.7,4872.800000000001,8787.599999999999,규칙규칙규칙규칙규칙규칙규칙,,148.5,796.1,13.1
6460,577.6,946.2,87.10000000000002,5318.0,10195.3,규칙규칙규칙규칙규칙규칙규칙,,234.6,852.8000000000002,86.29999999999998
6461,721.71,16.700000000000006,5297.4000000000015,777.8,374.44,125.1,15637.48,4279.3,2081.6,16.0
6462,536.6999999999998,884.2,17.900000000000006,6518.499999999999,7906.300000000001,규칙규칙규칙규칙규칙규칙규칙,,164.5,951.6,14.1
6463,728.5,9.9,5601.6,621.4,468.27,105.7,17192.0,4141.1,2344.47,14.2
6464,529.9,906.5,18.5,6771.0,8004.299999999998,규칙규칙규칙규칙규칙규칙규칙,,139.20000000000002,952.8,13.1
6465,718.34,11.5,8214.3,898.3000000000002,485.48,121.4,17254.260000000002,5300.9,2232.2200000000007,15.1
6466,504.30000000000007,828.0,16.700000000000006,4543.5,7172.4000000000015,규칙규칙규칙규칙규칙규칙규칙,,137.6,748.1,13.6
6467,529.0999999999998,1626.4,75.7,5423.799999999998,8082.1,규칙규칙규칙규칙규칙규칙규칙,,167.5,870.5,14.599999999999998
6468,744.61,11.4,7369.200000000003,821.8000000000002,488.12,179.39999999999995,16709.540000000005,5091.4,2271.9300000000007,17.400000000000002
6469,465.0,958.5,24.099999999999994,6038.5,6665.499999999999,규칙규칙규칙규칙규칙규칙규칙,,204.9,793.2,23.2
6470,692.7599999999999,9.9,6837.6,896.7,452.23,104.89999999999998,16428.83,3506.6,2195.1,13.4
6471,637.2099999999998,9.9,7174.9,969.1,509.9500000000001,160.9,18318.460000000006,4735.3,2572.4700000000007,12.7
6472,743.6800000000002,22.1,5641.200000000002,731.5999999999998,458.05,118.9,17893.790000000008,5229.000000000001,2433.82,32.80000000000001
6473,446.8,926.6,15.4,5864.8,7648.7,규칙규칙규칙규칙규칙규칙규칙,,204.9,788.0,13.6
6474,466.6,897.6999999999998,112.79999999999998,5895.900000000002,6443.7,규칙규칙규칙규칙규칙규칙규칙,,137.1,740.9,93.5
6475,383.9,1199.1999999999996,15.4,6177.8,7642.299999999998,규칙규칙규칙규칙규칙규칙규칙,,133.3,760.9,11.800000000000002
6476,486.0,1034.1,15.0,5264.999999999999,9759.2,규칙규칙규칙규칙규칙규칙규칙,,146.99999999999997,781.4,14.9
6477,467.4,888.3000000000002,54.6,6081.0,7315.800000000001,규칙규칙규칙규칙규칙규칙규칙,,125.2,819.2,23.4
6478,424.7000000000001,1087.6,16.7,5700.800000000001,7611.0999999999985,규칙규칙규칙규칙규칙규칙규칙,,130.20000000000002,824.0,11.9
6479,461.1,1426.9,16.9,6259.199999999999,9657.0,규칙규칙규칙규칙규칙규칙규칙,,170.79999999999995,850.8000000000003,14.4
6480,684.66,21.1,4619.700000000002,655.0000000000001,379.35999999999984,97.6,15506.05,4131.7,2220.620000000001,26.8
6481,565.5000000000001,1270.2,13.3,7832.1,6909.7,규칙규칙규칙규칙규칙규칙규칙,,160.6,847.6,12.6
6482,534.3000000000002,1200.1,37.6,6298.4,8377.1,규칙규칙규칙규칙규칙규칙규칙,,143.9,838.7,13.299999999999995
6483,470.40000000000015,960.4,14.9,5616.800000000001,7307.699999999999,규칙규칙규칙규칙규칙규칙규칙,,129.8,838.1,11.7
6484,411.2,1061.5,17.4,7288.9,8314.1,규칙규칙규칙규칙규칙규칙규칙,,157.0,795.7,20.3
6485,682.8399999999998,10.7,5141.1,615.4000000000002,493.2600000000001,104.5,17547.94,5195.5,2375.81,40.39999999999999
6486,434.3,804.8000000000003,16.0,5886.3,6065.7,규칙규칙규칙규칙규칙규칙규칙,,123.4,864.3999999999999,11.4
6487,722.86,8.8,6896.200000000002,964.4,375.84,135.6,16925.449999999993,5426.299999999998,2479.4300000000007,11.8
6488,557.5,1051.1999999999996,14.2,6894.6,8755.3,규칙규칙규칙규칙규칙규칙규칙,,165.9,867.8,16.200000000000006
6489,642.71,10.3,6032.8,770.0000000000001,434.66,168.0,16787.33,5746.0999999999985,2303.74,19.300000000000004
6490,494.00000000000006,1308.8000000000004,12.500000000000002,4630.8,7414.0,규칙규칙규칙규칙규칙규칙규칙,,125.8,711.7,11.1
6491,766.46,10.7,6603.2,763.6999999999998,480.87,121.5,19126.73,5192.700000000002,2664.53,22.2
6492,764.77,11.900000000000002,6346.700000000002,746.6000000000001,492.49000000000007,125.70000000000002,19459.52,5692.1,2652.3100000000004,12.900000000000002
6493,592.52,14.2,6561.7,1146.0,385.08,125.09999999999998,15940.250000000005,5489.9000000000015,2319.73,12.6
6494,437.1,827.1999999999998,15.900000000000002,6127.900000000002,7018.5,규칙규칙규칙규칙규칙규칙규칙,,150.20000000000005,785.0000000000001,13.0
6495,706.38,52.2,6727.700000000002,723.0,489.99,178.9,17576.190000000002,5105.699999999999,2339.4,54.0
6496,453.9,1030.0,13.900000000000002,5429.2,7951.4000000000015,규칙규칙규칙규칙규칙규칙규칙,,155.10000000000005,837.8000000000002,13.4
6497,725.98,11.7,6428.700000000002,795.2000000000003,477.05000000000007,122.90000000000002,17258.480000000003,4569.2,2271.640000000001,15.1
6498,659.8700000000001,9.2,4899.1,648.8,380.71,120.79999999999998,15582.429999999997,4298.4000000000015,2173.67,12.500000000000002
6499,665.7900000000002,11.1,5173.0999999999985,865.3000000000002,456.11,99.8,16515.100000000002,3913.9,2074.78,14.5
6500,527.9000000000002,1067.2,63.60000000000001,6437.1,8858.3,규칙규칙규칙규칙규칙규칙규칙,,126.5,813.0999999999998,34.4
6501,771.9899999999997,10.1,6630.999999999997,804.1000000000001,471.21,128.7,17015.010000000002,5476.4000000000015,2292.24,13.199999999999998
6502,774.0600000000002,32.2,7919.4,739.4,480.78,140.79999999999995,18506.17,6066.8,2558.4800000000005,35.1
6503,513.6,1091.4,35.6,5625.1,7582.8,규칙규칙규칙규칙규칙규칙규칙,,206.1,829.6999999999998,13.7
6504,521.1999999999998,1011.4,15.0,5906.8,6461.000000000001,규칙규칙규칙규칙규칙규칙규칙,,124.7,874.1,10.9
6505,734.4899999999999,8.4,5640.300000000001,1197.6,530.24,134.70000000000002,18708.6,4286.7,2399.37,11.9
6506,750.35,12.8,7362.2,804.6,554.54,151.3,18526.45,5091.9000000000015,2440.130000000001,19.0
6507,701.42,11.7,5541.1,690.3,454.18,109.7,17134.41,5238.5999999999985,2377.27,10.7
6508,492.4,1128.4,19.0,4826.5,9497.6,규칙규칙규칙규칙규칙규칙규칙,,159.60000000000005,800.8,12.499999999999998
6509,741.1500000000002,9.2,6197.2,750.5000000000001,462.78,139.20000000000002,17339.170000000002,6306.6,2289.890000000001,15.5
6510,543.9,765.6000000000001,114.7,6420.9,7125.9000000000015,규칙규칙규칙규칙규칙규칙규칙,,169.10000000000005,888.8,112.2
6511,801.49,11.2,6395.0999999999985,795.8000000000002,460.3,173.0,17774.690000000002,5472.2,2388.27,14.9
6512,589.9,833.0000000000001,19.700000000000006,5240.4,6317.2,규칙규칙규칙규칙규칙규칙규칙,,170.4,858.1999999999998,16.900000000000002
6513,735.9100000000003,123.3,7237.0,898.9999999999999,462.59000000000015,199.1,18680.980000000003,6084.700000000002,2608.94,140.8
6514,696.0,10.4,4395.4,635.2,492.16,234.8,17429.980000000003,6435.499999999997,2355.99,26.799999999999994
6515,681.2300000000001,10.7,6229.999999999999,1032.2999999999997,420.35,177.60000000000005,16358.43,5149.9000000000015,2316.17,13.7
6516,806.8199999999998,11.4,7645.3,745.3000000000002,546.67,205.0,20187.33,6275.9000000000015,2641.28,11.8
6517,779.7099999999998,11.3,6868.4,664.5,431.37,120.4,17311.68,7477.9000000000015,2465.77,13.3
6518,695.2500000000001,8.3,6487.5999999999985,747.5,336.35,121.8,16028.149999999998,5320.5999999999985,2289.59,11.1
6519,362.4,987.6000000000003,15.1,6143.3,8851.3,규칙규칙규칙규칙규칙규칙규칙,,198.2,850.6,13.8
6520,678.31,10.1,6520.0999999999985,1094.9,390.74,106.7,16415.59,4097.0,2341.08,13.7
6521,800.4,678.9999999999999,41.80000000000001,5840.2,7563.6,규칙규칙규칙규칙규칙규칙규칙,,176.8,827.6,11.0
6522,494.3,1064.1,17.2,7036.9,7591.799999999998,규칙규칙규칙규칙규칙규칙규칙,,166.20000000000005,966.1,13.6
6523,821.95,12.3,6262.3,1233.2,423.28,141.89999999999995,17759.240000000005,6480.300000000001,2544.13,14.1
6524,729.72,10.4,6211.5,735.9,353.82,119.2,15795.67,4990.300000000001,2252.4300000000007,13.0
6525,717.6299999999999,11.000000000000002,6395.5,899.4,576.88,107.7,18561.330000000005,4496.8,2376.19,16.1
6526,689.3100000000002,9.3,5243.100000000001,823.7,509.42,120.2,18720.21,4639.5,2637.79,29.700000000000006
6527,713.14,11.3,5918.0999999999985,738.4,531.91,107.20000000000002,17671.95,5937.500000000001,2332.4700000000007,16.3
6528,717.5500000000002,169.80000000000004,6380.5999999999985,978.1,487.06,139.4,17241.760000000002,4963.9000000000015,2398.53,189.6
6529,618.95,11.9,6407.700000000002,849.9000000000002,390.81,119.2,14705.820000000003,5837.5,1833.77,11.5
6530,815.6100000000001,11.3,6227.6,746.3,578.7900000000002,117.20000000000002,18420.24,6203.2,2113.95,12.8
6531,769.1600000000002,14.2,7492.700000000002,824.5,471.29,150.0,17674.840000000004,7077.5999999999985,2267.7699999999995,15.1
6532,655.0799999999998,8.8,4925.499999999999,599.1,451.68,99.20000000000002,16136.05,4872.8,2128.81,19.8
6533,752.4,85.60000000000002,9005.7,1005.6,491.1200000000002,130.8,17842.49,4912.6,2337.8499999999995,89.70000000000002
6534,763.27,12.200000000000005,7605.1,826.1999999999998,491.65,121.9,17901.31,4790.6,2373.9100000000008,14.9
6535,838.06,12.1,7542.0,798.9999999999999,530.83,150.0,18671.07,4928.7,2434.63,44.5
6536,656.6300000000001,11.7,7055.0999999999985,843.5,498.46999999999986,112.30000000000004,16603.97,5009.4000000000015,2074.21,33.99999999999999
6537,463.7,883.8,16.3,6181.700000000002,7677.1,규칙규칙규칙규칙규칙규칙규칙,,141.9,857.7,25.8
6538,705.0999999999998,10.800000000000002,8351.2,827.7000000000003,403.73,151.3,16915.370000000006,4322.5999999999985,2402.4500000000007,17.0
6539,681.42,9.8,7478.6,805.0,372.39999999999986,113.0,16838.71,4713.0,2391.24,12.3
6540,663.22,8.899999999999997,5698.3,720.3,409.93000000000006,178.70000000000005,15941.72,4410.600000000001,2266.77,11.9
6541,553.1,978.1,18.1,7007.200000000002,9552.1,규칙규칙규칙규칙규칙규칙규칙,,267.7,871.8,14.2
6542,501.9,742.0999999999998,19.0,7715.699999999999,7111.9000000000015,규칙규칙규칙규칙규칙규칙규칙,,130.7,819.7,13.7
6543,561.1,903.1,71.8,7232.4,8271.199999999999,규칙규칙규칙규칙규칙규칙규칙,,162.60000000000005,862.3000000000002,21.1
6544,943.34,11.9,6421.8,873.2,681.11,219.6,24040.070000000003,6307.0999999999985,2998.57,17.400000000000002
6545,496.1,1348.6999999999996,18.5,6854.4,9235.3,규칙규칙규칙규칙규칙규칙규칙,,205.1,948.1,14.0
6546,436.4,900.5,15.000000000000002,6074.1,8095.1,규칙규칙규칙규칙규칙규칙규칙,,152.4,822.5,13.4
6547,367.3,769.3999999999999,88.3,5908.300000000001,6978.999999999999,규칙규칙규칙규칙규칙규칙규칙,,143.1,771.0,10.3
6548,467.4,848.9,45.2,6199.4,6652.0,규칙규칙규칙규칙규칙규칙규칙,,138.2,812.0,42.7
6549,442.8,953.5,17.2,5890.800000000001,6787.4,규칙규칙규칙규칙규칙규칙규칙,,141.20000000000005,881.8,15.0
6550,870.13,13.5,6442.4,831.3,552.3399999999998,126.4,20402.72,5617.3,2780.9700000000007,13.7
6551,536.3000000000002,1050.3,20.0,6759.1,10291.9,규칙규칙규칙규칙규칙규칙규칙,,165.7,923.7,16.9
6552,742.46,9.7,6202.500000000001,941.4,428.24000000000007,168.7,18977.31,6415.300000000001,2760.59,30.6
6553,703.1899999999998,14.5,5654.0,935.7999999999997,458.72,123.4,16386.46,4437.9,2233.88,17.800000000000004
6554,685.04,9.6,6275.0,617.5999999999998,446.79,98.5,17276.47,3678.1,2454.850000000001,14.1
6555,528.4,1066.0,14.8,6247.3,8112.6,규칙규칙규칙규칙규칙규칙규칙,,151.1,799.8,14.6
6556,496.00000000000006,725.5,17.4,6002.9,6116.999999999999,규칙규칙규칙규칙규칙규칙규칙,,140.5,846.6000000000001,14.1
6557,738.02,10.6,7060.3,973.5,451.08,125.4,18787.820000000003,5065.6,2641.9,11.7
6558,595.97,10.3,6231.5,698.4000000000002,398.24,172.1,14612.38,5172.200000000002,1969.61,12.0
6559,552.9000000000002,1065.1,16.400000000000002,6324.8,10040.499999999998,규칙규칙규칙규칙규칙규칙규칙,,170.8,975.2,13.9
